"2429","RUBUPED",NA,NA,0.5,NA,28.3,91.51,645.912,2522.8,5437.724,8027.175,9511.359,5701.02,5438.268,877.01,936.831,1293.361
"2430","RUBUPUB",NA,NA,1,3.1,10.271,40.695,370.234,1581.07,808.551,711.062,1306.542,1382.692,802.522,687.22,110.11,588.644
"2431","RUBUS",NA,NA,NA,0.5,4.5,NA,6.1,7.1,4.6,28.6,9.5,30,4,NA,10,60.15
"2432","RUBUSPE",NA,NA,NA,6.1,23.1,9.7,238.4,218,513.723,1332.561,1729.07,2230.572,6969.353,614.9,999.11,1459.36
"2433","RUBUURS",NA,NA,4.5,7.7,63,37.6,281.631,221.674,95.922,136.019,31.15,16.54,129.2,1.7,NA,14.8
"2434","RUMEACO",2,0.003,9.1,3.302,8.005,10.3,3.001,2.001,7.5,7.2,2.8,2.1,23,19,7.001,27.1
"2435","RUMEACT",0.7,0.2,11.3,0.2,0.88,0.1,0.5,NA,NA,NA,0.01,NA,0.1,NA,NA,NA
"2436","RUMECRI",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,0.1,0.9,NA,NA,5.1
"2437","RUMELAP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA
"2438","RUMEMAR",NA,NA,NA,NA,NA,NA,7,NA,NA,0.2,1,NA,NA,NA,NA,1.5
"2439","RUMEOCC",NA,NA,NA,0.1,NA,NA,2,NA,NA,NA,6.1,NA,4.4,0.1,1.2,2.4
"2440","RUMEX",NA,0.1,NA,NA,NA,0.3,1.3,3.6,1.1,1.5,0.3,NA,3.1,NA,0.1,0.6
"2441","RUPPMAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
"2442","SABUELE",NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2443","SABUMAC",0.5,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2444","SABUNUT",NA,NA,NA,0.2,2,NA,0.2,1.4,0.1,NA,NA,NA,NA,NA,NA,NA
"2445","SABURUB",NA,NA,NA,0.1,0.4,0.6,0.9,NA,0.1,0.01,NA,NA,NA,NA,NA,NA
"2446","SAELANI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
"2447","SAGICUN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,4
"2448","SAGILAT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2449","SAGIMAX",NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,0.1,NA,0.2,0.2
"2450","SAGINA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,1,NA,NA,NA
"2451","SAGISAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
"2452","SAGITTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"2453","SALIALA",NA,NA,NA,2,NA,5.01,NA,7,146.5,NA,80,11,24,4,12,5.5
"2454","SALIALB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"2455","SALIAMY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.5,NA,18,46,5,NA
"2456","SALIARB",NA,NA,NA,NA,NA,NA,NA,0.5,4.5,1,0.5,8.52,6.5,3.5,0.5,241.3
"2457","SALIARC",NA,NA,NA,7,NA,7.2,34,0.101,254.6,44.1,121,2.5,45,40,NA,11.5
"2458","SALIATH",NA,NA,NA,NA,NA,2,13,10,1,NA,NA,0.1,NA,6.5,45,114.2
"2459","SALIBAA",6,NA,NA,NA,NA,NA,1,2.2,30.1,1,3,19,22,10,5,27.5
"2460","SALIBAC",NA,NA,NA,0.5,NA,22,14,64.6,174.602,178,104.5,337.3,585.3,331.5,427.6,1927.403
"2461","SALIBEB",3.5,NA,3.7,9.7,35.6,138.5,396.45,668.04,287.1,314.01,452.72,441.401,243.3,202.64,31,660
"2462","SALIBOO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,4
"2463","SALIBRA",NA,NA,NA,NA,NA,7,28.2,11.01,22.5,53.2,18,140.5,21,41,NA,82.7
"2464","SALICAN",NA,NA,NA,NA,NA,NA,1,6,0.5,NA,NA,79.2,1,69.2,6.1,252.92
"2465","SALICAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,35
"2466","SALICOM",NA,NA,NA,NA,0.1,0.5,3.1,5,47,35,40.5,12,109.1,179,105.5,383.5
"2467","SALICOR",NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,72,NA,NA,NA,NA,NA
"2468","SALIDIS",NA,NA,NA,NA,4,2.6,11.6,2.9,13.1,31,8.8,101.2,3.2,16.5,90.7,50.83
"2469","SALIDRU",NA,NA,NA,1,0.1,3.1,0.5,1.2,75.8,13.7,147,199.2,589.5,431.1,57,1833.6
"2470","SALIEXI",68,NA,1,NA,NA,8,185.5,2,NA,NA,88,4,43,24,1.5,277
"2471","SALIFAR",NA,NA,NA,NA,NA,NA,15.5,5,5.5,3,13,0.5,102,110.1,NA,85
"2472","SALIGEY",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,2,1.5,NA,NA,NA,59
"2473","SALIGLA",NA,NA,NA,0.13,9,47.8,58.4,158.37,359.8,659.6,184.8,615.2,814.5,340.6,106,937
"2474","SALIHOO",NA,NA,NA,NA,NA,NA,NA,0.1,8,NA,0.5,NA,NA,NA,NA,NA
"2475","SALILAS",NA,NA,NA,NA,NA,10,74,117.5,16.7,39.94,115.2,150.1,86,231.5,188.1,463.301
"2476","SALIMAC",NA,NA,NA,NA,NA,7.5,7,94.1,1.1,22.5,16,171.5,263.5,63,53,830.08
"2477","SALIMEL",NA,NA,NA,NA,NA,5,NA,10,NA,NA,NA,NA,NA,1,NA,16
"2478","SALIMYR",NA,NA,NA,NA,3,5.1,3.1,33.9,66.6,19,34.6,250.2,103.6,266,62.02,902.5
"2479","SALINIV",NA,NA,NA,5,3,2,11,2,NA,NA,3,NA,NA,NA,0.1,NA
"2480","SALIPED",NA,NA,NA,NA,NA,NA,NA,8,NA,NA,12,68,20.5,60,126.8,1359.181
"2481","SALIPET",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,3.3,NA,41.5,NA,4
"2482","SALIPLA",NA,NA,NA,NA,NA,2.58,17.5,15.35,171,82,107,133,290,108.6,129,699.611
"2483","SALIPOL",NA,NA,NA,NA,NA,NA,10,NA,15.5,NA,NA,3,NA,NA,5,15
"2484","SALIPRO",NA,NA,NA,1,NA,0.1,32,13.9,9.6,3.5,88.2,92.3,82.3,64.1,15.5,285.9
"2485","SALIPSD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,45,10,NA,503.5
"2486","SALIPSE",NA,NA,NA,NA,NA,NA,16,22.2,15.1,38.5,110.6,18.5,24,106.1,12,444.7
"2487","SALIPYR",NA,NA,NA,1,NA,0.5,NA,9.1,1.5,1,2.5,38.5,13.6,9.7,2.5,57.701
"2488","SALIRAU",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1,NA,NA,NA,NA,NA
"2489","SALIRET",NA,NA,NA,NA,1.01,NA,32,6.001,121.5,63.31,2,80.01,7,2.34,5,100.7
"2490","SALIRIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,39,1,NA,0.3,40,NA,95.64
"2491","SALIRUB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,0.7,NA
"2492","SALISCO",10.5,3.2,22.2,34.7,131.6,258.98,616.66,905.93,957.122,791.32,283.25,430.722,352.1,176.5,73.201,291.2
"2493","SALISER",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,22,2,NA,0.1
"2494","SALISES",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,8,NA
"2495","SALISIT",NA,NA,11,NA,2,25.5,14.5,32.5,164.2,237.6,219.63,172.8,772.9,225.1,432.1,2841.31
"2496","SALISTO",NA,NA,NA,NA,0.51,NA,NA,NA,2.1,NA,NA,71,NA,32,1,NA
"2497","SALITWE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA
"2498","SALIVES",NA,NA,NA,NA,NA,6,3.3,5.7,34,57.04,NA,3,15.2,NA,0.2,2
"2499","SALIX",5.7,NA,9.9,61.651,233.82,758.27,1009.767,1560.28,1874.39,1849.392,1339.861,1733.74,3016.05,1730.291,781.5,3736.663
"2500","SALIXFR",NA,NA,NA,45,NA,25,16.3,55,10,NA,40,NA,NA,5,NA,NA
"2501","SALSTRA",7.5,NA,3,1,NA,NA,0.7,NA,NA,NA,3,NA,NA,NA,NA,NA
"2502","SAMBNIG",NA,0.2,13.1,NA,0.8,0.5,0.41,1,10.7,4,6.51,5,13,0.2,NA,NA
"2503","SAMBRAC",NA,0.5,NA,2.5,1.51,12.3,52.93,91.13,290.264,395.383,869.225,986.152,2234.822,252.93,315.6,302.7
"2504","SAMBUCU",NA,NA,NA,2,NA,NA,3,NA,0.11,1.01,5.1,0.5,NA,0.5,NA,NA
"2505","SANGOFF",NA,NA,NA,NA,NA,12.5,NA,NA,4,1,NA,4.12,17.35,0.1,12,442.45
"2506","SANGSTI",NA,NA,NA,NA,0.1,14,5.27,5.8,43.05,192.96,157.61,164.63,332.63,122.91,231.5,687.312
"2507","SANGUIS",NA,NA,NA,NA,NA,NA,0.1,5.5,15,NA,NA,0.5,25,NA,4,2.1
"2508","SANICRA",NA,NA,NA,15.103,0.1,NA,17.2,NA,NA,NA,NA,NA,0.5,NA,NA,NA
"2509","SANICUL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA
"2510","SANIGRA",NA,NA,0.5,0.1,0.1,NA,1,1.2,NA,NA,NA,NA,NA,NA,NA,NA
"2511","SANIMAR",NA,NA,NA,NA,0.5,NA,2.7,8.3,2.8,4.402,0.6,0.5,1.5,NA,0.5,0.5
"2512","SANIONI",NA,NA,NA,NA,NA,0.1,0.3,4,NA,NA,NA,NA,NA,NA,7,NA
"2513","SANISYM",NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,28.2,NA,40,29.6
"2514","SANIUNC",1,0.5,5.7,38.2,22.9,37.01,87.032,95.571,119.02,134.291,267.611,281.7,569.96,233.51,325.3,1062.601
"2515","SARCPAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.6,110
"2516","SARRPUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"2517","SAUSAME",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"2518","SAXIADS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA
"2519","SAXIAIZ",NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA
"2520","SAXIBRO",40,84.5,58.3,31.801,120.6,55.78,52.601,12.5,12.11,14.01,32,10.1,NA,NA,NA,NA
"2521","SAXICER",NA,NA,NA,NA,NA,NA,NA,0.2,0.1,NA,NA,NA,NA,NA,NA,NA
"2522","SAXICES",NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,1,NA,NA,NA,NA
"2523","SAXIFLA",NA,NA,NA,NA,NA,1,NA,NA,0.001,1,NA,NA,NA,NA,NA,NA
"2524","SAXIFRA",NA,1.5,NA,NA,1.21,1.111,1.2,0.1,4,1,0.1,4.1,14.5,1,1.5,15.6
"2525","SAXIFRG",NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
"2526","SAXIMER",NA,NA,0.2,NA,NA,NA,NA,1,NA,NA,NA,NA,0.72,NA,1,0.1
"2527","SAXIOPP",NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"2528","SAXITRI",NA,NA,1.3,8.6,22.101,59.921,10.914,43.402,9.3,0.2,NA,2.5,0.6,NA,NA,NA
"2529","SCAPAME",NA,NA,NA,NA,NA,NA,17,NA,1.1,0.1,2.5,1.8,0.1,NA,1.5,0.2
"2530","SCAPBOL",NA,NA,NA,NA,10,0.5,35.2,72,122.92,570.2,751.97,297.91,625.921,0.01,96.4,137.2
"2531","SCAPIRR",NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,1.4,NA,NA,NA,1
"2532","SCAPMUC",NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,2
"2533","SCAPPAL",NA,NA,NA,NA,NA,NA,5,NA,NA,NA,1.5,1,21.5,2,19,89.1
"2534","SCAPPAU",NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,3,6.5,6.2,1.5,13.6,97.52
"2535","SCAPSUB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA
"2536","SCAPULI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.5,11.1
"2537","SCAPUMB",NA,NA,NA,NA,NA,NA,NA,NA,0.3,1.2,0.1,NA,0.3,NA,0.1,NA
"2538","SCEPMUL",NA,NA,NA,NA,NA,NA,0.5,0.1,0.01,NA,NA,0.5,3,1,NA,0.7
"2539","SCHEARU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA
"2540","SCHEPAL",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,247.21
"2541","SCHEPRA",NA,NA,NA,NA,NA,1,81,6,NA,NA,NA,NA,NA,NA,NA,NA
"2542","SCHIAGA",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2543","SCHIAPO",3,1,6,0.5,1.511,70.2,12.53,0.501,0.001,NA,NA,NA,0.7,NA,NA,NA
"2544","SCHIATR",NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2545","SCHIFRI",NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2546","SCHIHET",NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2547","SCHIINC",NA,NA,NA,0.1,NA,NA,0.7,1.5,0.801,2.6,7.9,13.71,0.5,NA,2,5.8
"2548","SCHILAX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.6
"2549","SCHIPAP",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2550","SCHIPEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.5,NA,NA,NA,NA,NA
"2551","SCHIPUR",NA,NA,0.1,0.1,1.2,6.531,35.91,47,23.13,15.5,14.42,24.8,18.01,6.4,NA,1.1
"2552","SCHIRIV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA
"2553","SCHISTI",6.5,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2554","SCHIZAC",NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.5,NA,NA,NA,2
"2555","SCHOACU",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2.1,0.5,NA,NA,0.2,228.5
"2556","SCHOPUN",NA,NA,NA,NA,NA,NA,109,NA,NA,NA,182.2,NA,NA,NA,10,NA
"2557","SCHOTAB",NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,3.6,48.1,NA,1,217.9,100
"2558","SCIRATR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"2559","SCIRCYP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,0.1,NA,NA,NA
"2560","SCIRMIC",NA,NA,NA,NA,NA,NA,NA,50.5,NA,NA,50,39,69.83,82.7,74.5,1152.201
"2561","SCIRPUS",NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5.5,81,12.5,3,136.2,104.4
"2562","SCLEANN",0.1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2563","SCLEROH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
"2564","SCOLFES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,1,NA,3
"2565","SCOLOCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA
"2566","SCORCOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
"2567","SCORREV",NA,NA,NA,NA,1,NA,NA,10,NA,8,6,0.001,NA,NA,NA,992.3
"2568","SCORSCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,225.6
"2569","SCOUAQU",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0.5,NA,6,NA,NA
"2570","SCROPHL",NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA
"2571","SCUTANG",NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2572","SCUTGAL",NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,4,0.1,10.1,0.1,0.5,19.723
"2573","SCUTLAT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"2574","SEDUDIV",NA,NA,23,2.5,1,4.014,7.5,2,0.1,0.1,NA,NA,NA,NA,NA,NA
"2575","SEDULAN",28.1,12.403,40.06,84.174,61.767,36.86,31.651,13.613,14.911,3,0.1,NA,NA,NA,NA,0.5
"2576","SEDUM",4,0.07,2.002,0.22,1.82,0.5,0.51,0.202,NA,0.1,NA,NA,NA,NA,NA,NA
"2577","SEDUORE",NA,NA,NA,NA,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2578","SEDUSPA",NA,NA,0.501,4.101,2.001,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"2579","SEDUSTE",14.9,3.5,29.91,15.8,7.6,2.1,6.41,1.6,NA,NA,NA,NA,NA,NA,NA,NA
"2580","SELADEN",3428.23,352.2,449.2,287.53,218.48,107.5,87.01,26.311,10.011,2.5,NA,0.3,3,NA,NA,NA
"2581","SELAGIN",26,NA,27.5,27.5,1.4,NA,0.11,NA,2.1,7,5,NA,NA,37,NA,7.6
"2582","SELASEL",NA,NA,NA,NA,NA,NA,NA,NA,1.01,0.01,NA,1.1,3,0.3,NA,1.4
"2583","SELASIB",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2584","SELAWAL",154.1,81.5,103.5,144.8,87.1,15.92,17.2,3,0.2,0.21,NA,NA,NA,NA,NA,NA
"2585","SELIGER",NA,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2586","SENECIO",2,NA,NA,11.9,7.501,8.012,5.412,8.24,5.832,0.7,5.21,16.1,2.711,0.82,8.001,4.61
"2587","SENEERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"2588","SENEFRE",NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2589","SENEHYD",NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2590","SENEHYR",NA,NA,NA,1.4,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2
"2591","SENEINT",NA,NA,1.5,14.3,10.5,0.5,10.2,6.72,3.6,NA,2,NA,0.5,NA,NA,0.5
"2592","SENELUG",NA,NA,NA,0.1,2,NA,NA,0.601,5.8,3.002,0.1,4.6,NA,4.91,0.1,16.2
"2593","SENEMEG",NA,NA,NA,NA,2,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2594","SENEPSU",NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,0.5
"2595","SENESHE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA
"2596","SENESYL",NA,NA,0.001,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA
"2597","SENETRI",NA,NA,NA,NA,0.5,3.2,12.304,53.621,80.112,259.117,373.454,473.011,1445.35,369.272,788.65,1010.588
"2598","SENEVUL",NA,NA,NA,NA,NA,NA,0.02,NA,NA,0.4,NA,NA,1,NA,0.1,1
"2599","SERIRIG",NA,NA,NA,3,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA
"2600","SETAVIR",NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2601","SHEPARG",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2602","SHEPCAN",29.6,11.3,167.71,748.541,2032.76,4287.2,6149.63,5414.98,3704.848,1153.07,857.78,507.61,193.61,106.2,29,36.01
"2603","SHEPHER",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA
"2604","SIBBPRO",NA,NA,0.6,1,4.1,9.32,5.2,1.2,4.4,9.95,14.8,9.11,17.301,5.5,3.11,2.3
"2605","SILEACA",NA,NA,NA,3,0.501,4,28.5,1.6,29.6,40.2,NA,4.1,NA,NA,NA,NA
"2606","SILEANT",0.1,1,1.5,0.1,0.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2607","SILECSE",NA,NA,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2608","SILEDIC",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2609","SILEDOU",NA,3.1,13.4,2.4,3.6,3.1,1,NA,NA,0.5,NA,NA,NA,NA,NA,NA
"2610","SILEDRU",0.5,0.5,2,3.9,0.5,3.7,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2611","SILELAT",0.5,NA,NA,1,NA,NA,13,NA,NA,NA,1,NA,NA,NA,NA,NA
"2612","SILEMEN",NA,2,2,4.53,14.66,4.6,17.1,3.2,1.6,1,4,1.5,0.04,NA,NA,NA
"2613","SILENE",5,1,2,1.2,1,0.6,1.101,0.1,0.6,0.01,NA,NA,NA,NA,NA,NA
"2614","SILENOC",0.1,NA,NA,1,0.6,NA,3,NA,0.001,NA,0.5,NA,NA,NA,NA,NA
"2615","SILEPAR",NA,3,1,1,3.5,9.7,6.6,4.82,2.8,2,NA,NA,NA,NA,NA,NA
"2616","SILEREP",0.1,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2617","SILEVUL",NA,NA,0.5,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2618","SIPHCER",NA,NA,NA,NA,NA,15,1.5,NA,6.2,NA,NA,2,22.5,NA,NA,282.6
"2619","SIPHULA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2620","SISYALT",2.2,1,4.1,4.17,5.7,11,3,NA,NA,NA,1,NA,NA,NA,NA,NA
"2621","SISYCAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA
"2622","SISYIDA",NA,NA,2,1.5,1,2.1,0.73,0.3,NA,NA,1,NA,NA,NA,NA,NA
"2623","SISYLIN",2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2624","SISYLIT",NA,NA,NA,NA,NA,NA,4,0.2,NA,NA,NA,NA,NA,NA,NA,NA
"2625","SISYLOE",NA,NA,0.6,0.1,NA,0.2,6.99,NA,NA,NA,3,NA,NA,NA,NA,NA
"2626","SISYMBR",NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,3,NA,1,NA,NA,NA
"2627","SISYMON",NA,NA,NA,1.5,0.13,3.2,1.13,2,NA,NA,0.2,3.1,NA,NA,NA,NA
"2628","SISYOFF",NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2629","SISYRIN",NA,NA,NA,0.01,NA,NA,0.2,NA,NA,NA,NA,0.5,NA,NA,NA,NA
"2630","SISYSEP",NA,NA,NA,NA,NA,0.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2631","SIUMSUA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.8,NA,2.1,3,16.7,110.031
"2632","SMELAME",NA,NA,NA,NA,NA,NA,0.2,NA,1,NA,NA,NA,NA,NA,NA,NA
"2633","SOLAAME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA
"2634","SOLADUL",NA,NA,NA,NA,NA,NA,9.5,NA,2,NA,4,NA,0.001,NA,4.6,0.5
"2635","SOLANUM",NA,NA,NA,NA,2,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,2
"2636","SOLEOBO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA
"2637","SOLICAN",1,NA,2.2,31.7,3.85,6.33,35.7,17.11,10.79,16.6,39.901,13,29.8,13.11,NA,28.8
"2638","SOLIDAG",1.1,1.1,0.2,9.39,4.55,12.101,6.4,8.6,13.51,2.1,5.6,2.101,0.1,0.601,0.3,10.612
"2639","SOLIGLU",1.4,NA,3.4,8.4,0.8,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2640","SOLILEP",NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA
"2641","SOLIMIS",NA,NA,NA,0.47,0.07,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"2642","SOLIMUL",1.6,0.6,4.6,7.4,25.801,43.81,49.31,58,78.4,18.3,18.6,13,1.001,0.5,NA,0.2
"2643","SOLINEM",NA,NA,NA,NA,NA,2.5,1,0.1,NA,NA,NA,NA,2,NA,NA,0.5
"2644","SOLISIM",23.7,4.8,84.703,150.46,110.7,136.837,90.56,36.833,8.733,13.9,5.02,4.7,1.012,2.3,NA,0.1
"2645","SOLOCRO",NA,NA,1.1,10.5,9.3,6.913,53.4,6.61,7.6,2.11,0.5,NA,0.2,NA,NA,NA
"2646","SOLORIN",NA,NA,NA,NA,NA,0.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2647","SONCARV",3.6,0.5,0.1,1.93,1.8,1,12.5,NA,NA,0.1,2.4,0.1,3.8,0.1,8.8,8.1
"2648","SONCASP",0.7,0.6,37.6,3.83,4.97,1,4,NA,NA,NA,4,NA,NA,NA,NA,NA
"2649","SONCHUS",0.1,NA,0.8,0.7,0.06,0.41,0.2,0.03,NA,0.001,0.65,0.51,NA,0.05,0.2,NA
"2650","SONCOLE",0.7,NA,0.09,NA,NA,NA,0.7,NA,NA,NA,0.5,NA,NA,NA,NA,NA
"2651","SORBAUC",0.5,NA,NA,NA,NA,1,2.1,NA,3,NA,NA,0.61,2.501,NA,NA,NA
"2652","SORBSCO",0.03,NA,0.3,5.4,27.531,73.941,224.721,402.221,533.158,598.063,461.704,316.935,234.712,79.741,21.912,41.75
"2653","SORBSIT",NA,NA,0.1,3,23.801,47.001,160.78,237.161,356.896,468.119,396.556,195.604,229.231,36.93,37.84,45.37
