PlotNumber,SiteUnit1,SiteUnit2,SiteUnit3,SiteUnit4,SiteUnit5,SiteUnit6,SiteUnit7,SiteUnit8,SiteUnit9,SiteUnit10,SiteUnit
85DL018,,,,,,,,,,,ESSFdv 2 /101
85DL021,,,,,,,,,,,ESSFdv 2 /101
85DL035,,,,,,,,,,,IDF xh 2 /101
85DL040,,,,,,,,,,,IDF xh 2 /101
85DL045,,,,,,,,,,,IDF xh 2 /101
85DL049,,,,,,,,,,,IDF dk 2 /101
85DL054,,,,,,,,,,,IDF dk 2 /101
85DL056,,,,,,,,,,,IDF xh 2 /101
85DL057,,,,,,,,,,,IDF xh 2 /101
85DL064,,,,,,,,,,,IDF xh 1 /101
85DL068,,,,,,,,,,,IDF xh 1 /101
85DL069,,,,,,,,,,,IDF xh 1 /101
85DL072,,,,,,,,,,,IDF xh 1 /101
85GB17,,,,,,,,,,,ESSFxc 2 /101
85GB29,,,,,,,,,,,ESSFxc 2 /101
85GB33,,,,,,,,,,,ESSFxc 2 /101
85GB40,,,,,,,,,,,ESSFxc 2 /101
85OS009,,,,,,,,,,,IDF dk 4 /01
85OS015,,,,,,,,,,,IDF dk 4 /01
85OS025,,,,,,,,,,,SBPSxc   /01
85OS033,,,,,,,,,,,IDF dk 4 /01
85OS035,,,,,,,,,,,IDF dk 4 /01
85OS042,,,,,,,,,,,SBPSxc   /01
85OS044,,,,,,,,,,,SBPSxc   /01
85OS050,,,,,,,,,,,MS  xv /01
85OS057,,,,,,,,,,,MS  xv /01
85OS059,,,,,,,,,,,MS  xv /01
85OS060,,,,,,,,,,,SBPSxc   /01
85OS064,,,,,,,,,,,SBPSxc   /01
85OS066,,,,,,,,,,,SBPSxc   /01
85OS068,,,,,,,,,,,SBPSxc   /01
85OS069,,,,,,,,,,,SBPSxc   /01
85OS074,,,,,,,,,,,ESSFxv 1 /01
85OS078,,,,,,,,,,,ESSFxv 1 /01
85OS082,,,,,,,,,,,IDF dw   /01
85OS083,,,,,,,,,,,ESSFxv 1 /01
85RC004,,,,,,,,,,,SBPSxc   /01
85RC009,,,,,,,,,,,SBPSdc   /01
85RC013,,,,,,,,,,,SBPSdc   /01
85RC015,,,,,,,,,,,SBPSxc   /01
85RC016,,,,,,,,,,,SBPSxc   /01
85RC017,,,,,,,,,,,SBPSxc   /01
85RC018,,,,,,,,,,,SBPSxc   /01
85RC022,,,,,,,,,,,MS  xv /01
85RC024,,,,,,,,,,,MS  xv /01
85RC031,,,,,,,,,,,MS  xv /01
85RC032,,,,,,,,,,,MS  xv /01
85RC035,,,,,,,,,,,MS  xv /01
85RC053,,,,,,,,,,,MS  xv /01
85RC055,,,,,,,,,,,MS  xv /01
85RC060,,,,,,,,,,,MS  xv /01
85RC062,,,,,,,,,,,MS  xv /01
85RC066,,,,,,,,,,,ESSFxv 1 /01
85RC069,,,,,,,,,,,SBPSxc   /01
85RC074,,,,,,,,,,,SBPSxc   /01
85RC076,,,,,,,,,,,SBPSxc   /01
85RC078,,,,,,,,,,,MS  xv /01
85RC090,,,,,,,,,,,SBPSxc   /01
85RC092,,,,,,,,,,,SBPSxc   /01
85RC095,,,,,,,,,,,SBPSdc   /01
85RC097,,,,,,,,,,,SBPSdc   /01
85RC105,,,,,,,,,,,SBPSdc   /01
85RC107,,,,,,,,,,,SBPSdc   /01
85RC108,,,,,,,,,,,SBPSdc   /01
85RC110,,,,,,,,,,,SBPSdc   /01
85RC111,,,,,,,,,,,SBPSxc   /01
85RC112,,,,,,,,,,,SBPSxc   /01
85RC114,,,,,,,,,,,SBPSxc   /01
85RC116,,,,,,,,,,,SBPSxc   /01
85RC120,,,,,,,,,,,SBPSxc   /01
8606730,,,,,,,,,,,ESSFmv 1 /01
8606733,,,,,,,,,,,ESSFmv 1 /01
8629492,,,,,,,,,,,ESSFmv 1 /01
8629493,,,,,,,,,,,ESSFmv 1 /01
8630101,,,,,,,,,,,BWBSwk 2 /101
8630102,,,,,,,,,,,BWBSwk 2 /101
8630130,,,,,,,,,,,BWBSmw   /101
8630131,,,,,,,,,,,BWBSmw   /101
8630132,,,,,,,,,,,BWBSmw   /101
8630137,,,,,,,,,,,BWBSmk   /101
8630140,,,,,,,,,,,BWBSmk   /101
8630146,,,,,,,,,,,BWBSmk   /101
8630155,,,,,,,,,,,BWBSmk   /101
8630160,,,,,,,,,,,BWBSmk   /101
8630164,,,,,,,,,,,ESSFmv 4 /01
8630172,,,,,,,,,,,ESSFmv 2 /01
8630173,,,,,,,,,,,ESSFmv 2 /01
8630177,,,,,,,,,,,BWBSmw   /101
8630178,,,,,,,,,,,BWBSwk 2 /101
8630179,,,,,,,,,,,BWBSwk 2 /101
8630182,,,,,,,,,,,ESSFmv 4 /01
8630183,,,,,,,,,,,ESSFmv 4 /01
8630184,,,,,,,,,,,ESSFmv 4 /01
8630185,,,,,,,,,,,ESSFmv 4 /01
8630188,,,,,,,,,,,BWBSmw   /101
8630189,,,,,,,,,,,ESSFmv 2 /01
8630198,,,,,,,,,,,ESSFmv 2 /01
8630208,,,,,,,,,,,ESSFmv 3 /01
8630209,,,,,,,,,,,ESSFmv 3 /01
8630215,,,,,,,,,,,ESSFmv 3 /01
8630218,,,,,,,,,,,ESSFmv 3 /01
8630219,,,,,,,,,,,ESSFmv 3 /01
8630221,,,,,,,,,,,ESSFmv 3 /01
8630225,,,,,,,,,,,ESSFmv 3 /01
8630226,,,,,,,,,,,ESSFmv 3 /01
8630227,,,,,,,,,,,ESSFmv 3 /01
8630230,,,,,,,,,,,ESSFmv 3 /01
8630232,,,,,,,,,,,ESSFmv 3 /01
8630233,,,,,,,,,,,ESSFmv 3 /01
8630234,,,,,,,,,,,BWBSdk   /101
8630235,,,,,,,,,,,ESSFmv 3 /01
8630236,,,,,,,,,,,ESSFmv 3 /01
8630237,,,,,,,,,,,ESSFmv 3 /01
8630241,,,,,,,,,,,ESSFmv 3 /01
8630246,,,,,,,,,,,ESSFmv 3 /01
8630247,,,,,,,,,,,ESSFmv 3 /01
8630248,,,,,,,,,,,ESSFmv 3 /01
8630249,,,,,,,,,,,ESSFmv 3 /01
8630253,,,,,,,,,,,ESSFmv 3 /01
8630254,,,,,,,,,,,ESSFmv 3 /01
8630259,,,,,,,,,,,ESSFmv 3 /01
8630262,,,,,,,,,,,SBS mk 2 /01
8630264,,,,,,,,,,,SBS mk 2 /01
8630267,,,,,,,,,,,SBS mk 2 /01
8630268,,,,,,,,,,,SBS mk 2 /01
8630271,,,,,,,,,,,SBS mk 2 /01
8630272,,,,,,,,,,,SBS mk 2 /01
8630277,,,,,,,,,,,SBS mk 2 /01
8630279,,,,,,,,,,,BWBSdk   /101
8630280,,,,,,,,,,,ESSFmv 4 /01
8630281,,,,,,,,,,,BWBSdk   /101
8630282,,,,,,,,,,,ESSFmv 4 /01
8630283,,,,,,,,,,,ESSFmv 4 /01
8630284,,,,,,,,,,,ESSFmv 4 /01
8630286,,,,,,,,,,,BWBSdk   /101
8630287,,,,,,,,,,,ESSFmv 4 /01
8630291,,,,,,,,,,,SBS mk 2 /01
8630293,,,,,,,,,,,ESSFmv 3 /01
8630298,,,,,,,,,,,ESSFmv 3 /01
8630304,,,,,,,,,,,ESSFmv 1 /01
8630305,,,,,,,,,,,ESSFmv 1 /01
8630306,,,,,,,,,,,ESSFmv 1 /01
8630307,,,,,,,,,,,ESSFmv 1 /01
8630311,,,,,,,,,,,ESSFmv 1 /01
8630312,,,,,,,,,,,ESSFmv 1 /01
8630313,,,,,,,,,,,ESSFmv 1 /01
8630319,,,,,,,,,,,ESSFmv 1 /01
8630320,,,,,,,,,,,ESSFmv 1 /01
8630321,,,,,,,,,,,ESSFmv 1 /01
8630323,,,,,,,,,,,ESSFmv 1 /01
8630329,,,,,,,,,,,ESSFmv 1 /01
8630332,,,,,,,,,,,ESSFmv 1 /01
8630349,,,,,,,,,,,ESSFmv 3 /01
86MW004,,,,,,,,,,,IDF dk 4 /01
86MW006,,,,,,,,,,,IDF dk 4 /01
86MW007,,,,,,,,,,,IDF dk 4 /01
86MW020,,,,,,,,,,,MS  xv /01
86MW021,,,,,,,,,,,MS  xv /01
86MW022,,,,,,,,,,,MS  xv /01
86MW042,,,,,,,,,,,SBPSdc   /01
86MW043,,,,,,,,,,,SBPSdc   /01
86MW044,,,,,,,,,,,SBPSdc   /01
86MW046,,,,,,,,,,,SBPSdc   /01
86MW049,,,,,,,,,,,MS  xv /01
86MW060,,,,,,,,,,,IDF xm   /01
86MW063,,,,,,,,,,,IDF dk 4 /01
86MW069,,,,,,,,,,,SBPSdc   /01
86MW071,,,,,,,,,,,SBPSdc   /01
86MW072,,,,,,,,,,,SBPSdc   /01
86MW076,,,,,,,,,,,MS  xv /01
86MW083,,,,,,,,,,,MS  xv /01
86MW084,,,,,,,,,,,MS  xv /01
86OS010,,,,,,,,,,,IDF dk 4 /01
86OS030,,,,,,,,,,,IDF dk 4 /01
86OS037,,,,,,,,,,,SBPSxc   /01
86OS038,,,,,,,,,,,SBPSxc   /01
86OS041,,,,,,,,,,,SBPSxc   /01
86OS042,,,,,,,,,,,SBPSxc   /01
86OS045,,,,,,,,,,,SBPSxc   /01
86OS052,,,,,,,,,,,SBPSdc   /01
86OS075,,,,,,,,,,,SBPSxc   /01
86OS076,,,,,,,,,,,MS  xv /01
86OS079,,,,,,,,,,,MS  xv /01
86OS080,,,,,,,,,,,MS  xv /01
86RC017,,,,,,,,,,,MS  xv /01
86RC019,,,,,,,,,,,MS  xv /01
86RC030,,,,,,,,,,,SBPSdc   /01
86RC032,,,,,,,,,,,SBPSdc   /01
86RC040,,,,,,,,,,,SBPSxc   /01
86RC041,,,,,,,,,,,SBPSxc   /01
86RC045,,,,,,,,,,,SBPSxc   /01
86RC046,,,,,,,,,,,SBPSxc   /01
8700432,,,,,,,,,,,SBS dh 1 /01
8717579,,,,,,,,,,,ESSFmv 3 /01
8717582,,,,,,,,,,,BWBSdk   /101
87CR032,,,,,,,,,,,MS  xv /01
87CR035,,,,,,,,,,,MS  xv /01
87CR062,,,,,,,,,,,MS  xv /01
87CR063,,,,,,,,,,,MS  xv /01
87CR064,,,,,,,,,,,MS  xv /01
87CR065,,,,,,,,,,,MS  xv /01
87CR087,,,,,,,,,,,MS  xv /01
87CR097,,,,,,,,,,,MS  xv /01
87CR105,,,,,,,,,,,MS  xv /01
87CR113,,,,,,,,,,,MS  xv /01
87CR123,,,,,,,,,,,MS  xv /01
87OS001,,,,,,,,,,,ICH dk   /01
87OS006,,,,,,,,,,,ICH dk   /01
87OS013,,,,,,,,,,,ICH dk   /01
87OS023,,,,,,,,,,,ICH dk   /01
87PC18,,,,,,,,,,,BWBSdk   /101
87RC005,,,,,,,,,,,SBS mc 1 /01
87RC011,,,,,,,,,,,SBS mc 1 /01
87RC012,,,,,,,,,,,SBS mc 1 /01
87SM005,,,,,,,,,,,SBS mc 2 /01
87SM006,,,,,,,,,,,SBS mc 2 /01
87SM010,,,,,,,,,,,SBS mc 2 /01
87SM012,,,,,,,,,,,SBS mc 2 /01
87SM013,,,,,,,,,,,SBS mc 2 /01
87SM015,,,,,,,,,,,SBS mc 2 /01
87SM018,,,,,,,,,,,SBS mc 2 /01
87SM020,,,,,,,,,,,SBS mc 2 /01
87SM021,,,,,,,,,,,SBS mc 2 /01
87SM024,,,,,,,,,,,SBS mc 2 /01
87SM025,,,,,,,,,,,SBS mc 2 /01
87SM026,,,,,,,,,,,SBS mc 2 /01
87SM027,,,,,,,,,,,SBS mc 2 /01
87SM028,,,,,,,,,,,SBS mc 2 /01
87SM031,,,,,,,,,,,SBS mc 1 /01
87SM035,,,,,,,,,,,SBS mc 1 /01
87SM038,,,,,,,,,,,SBS mc 2 /01
87SM039,,,,,,,,,,,SBS mc 1 /01
87SM042,,,,,,,,,,,SBS mc 1 /01
87SM046,,,,,,,,,,,ICH dk   /01
87SM047,,,,,,,,,,,ICH dk   /01
87SM049,,,,,,,,,,,ICH dk   /01
87SM050,,,,,,,,,,,ICH dk   /01
88AS002,,,,,,,,,,,SBS mc 1 /01
88AS003,,,,,,,,,,,SBS mc 1 /01
88AS006,,,,,,,,,,,SBS mc 1 /01
88AS007,,,,,,,,,,,SBS mc 1 /01
88AS008,,,,,,,,,,,SBS mc 1 /01
88AS009,,,,,,,,,,,SBS mc 1 /01
88KLP34,,,,,,,,,,,IDF xh 1 /101
88KLP52,,,,,,,,,,,IDF mw 1 /101
88OS001,,,,,,,,,,,SBS mc 1 /01
88RC002,,,,,,,,,,,SBS mh   /01
88RC010,,,,,,,,,,,SBS mh   /01
88RC012,,,,,,,,,,,SBS mh   /01
88RC020,,,,,,,,,,,SBS mh   /01
88RC021,,,,,,,,,,,SBS mh   /01
88RC022,,,,,,,,,,,SBS mh   /01
88RC024,,,,,,,,,,,SBS mh   /01
890153,,,,,,,,,,,CWH wm   /01
890453,,,,,,,,,,,CWH wm   /01
890953,,,,,,,,,,,CWH wm   /01
891553,,,,,,,,,,,CWH wm   /01
891853,,,,,,,,,,,CWH wm   /01
892353,,,,,,,,,,,CWH wm   /01
893353,,,,,,,,,,,CWH wm   /01
893553,,,,,,,,,,,CWH wm   /01
894153,,,,,,,,,,,CWH wm   /01
894753,,,,,,,,,,,CWH wm   /01
89GP032,,,,,,,,,,,IDF dw   /01
89GP033,,,,,,,,,,,IDF dw   /01
9001E07,,,,,,,,,,,ESSFxv 1 /01
9001M04,,,,,,,,,,,MS  xv /01
9001M06,,,,,,,,,,,MS  xv /01
9001M07,,,,,,,,,,,MS  xv /01
9001M10,,,,,,,,,,,MS  xv /01
9001M13,,,,,,,,,,,MS  xv /01
9001M15,,,,,,,,,,,MS  xv /01
9003E06,,,,,,,,,,,ESSFxv 1 /01
9003E8A,,,,,,,,,,,ESSFxv 1 /01
9003I04,,,,,,,,,,,IDF dw   /01
9003I06,,,,,,,,,,,IDF dw   /01
9003I08,,,,,,,,,,,MS  xv /01
9003M08,,,,,,,,,,,MS  dc 2 /01
9003M09,,,,,,,,,,,MS  dc 2 /01
9004I01,,,,,,,,,,,IDF dw   /01
9004I02,,,,,,,,,,,IDF dw   /01
9004I04,,,,,,,,,,,IDF dw   /01
9004I10,,,,,,,,,,,IDF dw   /01
9004M03,,,,,,,,,,,MS  dc 2 /01
9004M08,,,,,,,,,,,MS  dc 2 /01
9005I03,,,,,,,,,,,IDF dw   /01
9005I07,,,,,,,,,,,IDF dw   /01
9006M01,,,,,,,,,,,MS  dv   /01
9006M03,,,,,,,,,,,MS  dv   /01
9006M10,,,,,,,,,,,MS  dv   /01
905578,,,,,,,,,,,CWH wh 1 /101
905678,,,,,,,,,,,CWH wh 1 /101
905778,,,,,,,,,,,CWH wh 2 /101
906578,,,,,,,,,,,ESSFwv   /01
9071,,,,,,,,,,,IDF xh 1 /101
90RC001,,,,,,,,,,,MS  xv /01
90RC010,,,,,,,,,,,ESSFxv 1 /01
90RC012,,,,,,,,,,,MS  dc 2 /01
90RC017,,,,,,,,,,,ESSFxv 1 /01
90RC018,,,,,,,,,,,MS  xv /01
90RC019,,,,,,,,,,,MS  dc 2 /01
90RC026,,,,,,,,,,,MS  dc 2 /01
90RC032,,,,,,,,,,,MS  dc 2 /01
910778,,,,,,,,,,,CWH wh 1 /101
911,,,,,,,,,,,PP  xh 1 /101
911278,,,,,,,,,,,CWH wh 2 /101
9118,,,,,,,,,,,PP  xh 1 /101
911878,,,,,,,,,,,ESSFwv   /01
912078,,,,,,,,,,,ESSFwv   /01
91HC002,,,,,,,,,,,ESSFxv 1 /01
91HC006,,,,,,,,,,,MS  dc 2 /01
91HC008,,,,,,,,,,,ESSFxv 1 /01
91HC010,,,,,,,,,,,MS  dc 2 /01
91HC016,,,,,,,,,,,MS  dv   /01
91HC017,,,,,,,,,,,ESSFxv 2 /01
91HC018,,,,,,,,,,,ESSFxv 2 /01
91MK005,,,,,,,,,,,MS  xv /01
91MK014,,,,,,,,,,,MS  xv /01
91MK023,,,,,,,,,,,MS  dv   /01
91MK028,,,,,,,,,,,MS  xv /01
91MK035,,,,,,,,,,,ESSFxv 2 /01
91MK048,,,,,,,,,,,MS  xk 3 /101
91MK053,,,,,,,,,,,ESSFxv 1 /01
91MK065,,,,,,,,,,,ESSFxv 2 /01
91OS004,,,,,,,,,,,IDF dw   /01
91OS005,,,,,,,,,,,IDF dw   /01
91OS007,,,,,,,,,,,IDF dw   /01
91OS009,,,,,,,,,,,IDF dw   /01
91RC002,,,,,,,,,,,ESSFxv 2 /01
91RC005,,,,,,,,,,,ESSFxv 2 /01
91RC006,,,,,,,,,,,ESSFxv 2 /01
91RC014,,,,,,,,,,,MS  dv   /01
91RC016,,,,,,,,,,,MS  dv   /01
91RC017,,,,,,,,,,,MS  dv   /01
91RC024,,,,,,,,,,,MS  dv   /01
91RC034,,,,,,,,,,,MS  xk 2 /101
91RC052,,,,,,,,,,,ESSFxv 2 /01
91RC054,,,,,,,,,,,ESSFxv 2 /01
92209,,,,,,,,,,,PP  xh 1 /101
92217,,,,,,,,,,,IDF xh 1 /101
92223,,,,,,,,,,,PP  xh 1 /101
92MK11,,,,,,,,,,,BWBSmk   /101
92MK12,,,,,,,,,,,BWBSmk   /101
92MK18,,,,,,,,,,,BWBSmk   /101
92MK21,,,,,,,,,,,BWBSmk   /101
92MK26,,,,,,,,,,,BWBSmk   /101
92MK44,,,,,,,,,,,BWBSmk   /101
92MK46,,,,,,,,,,,BWBSmk   /101
92MK49,,,,,,,,,,,BWBSmk   /101
92MK70,,,,,,,,,,,BWBSmk   /101
92MK76,,,,,,,,,,,BWBSmk   /101
9300330,,,,,,,,,,,ESSFxv 2 /01
9300374,,,,,,,,,,,ESSFxv 2 /01
93189,,,,,,,,,,,ESSFwc 4 /101
93218,,,,,,,,,,,ICH mw 2 /101
93237,,,,,,,,,,,ESSFwcw  /101
93238,,,,,,,,,,,ESSFwcw  /101
940650,,,,,,,,,,,CWH vh 2 /01
94-551,,,,,,,,,,,ESSFxc 1 /101
94-559,,,,,,,,,,,ESSFxc 1 /101
94-592,,,,,,,,,,,IDF dk 1 /101
94-601,,,,,,,,,,,IDF dk 1 /101
9523081,,,,,,,,,,,MS  dm 2 /101
9523084,,,,,,,,,,,MS  dm 2 /101
9523320,,,,,,,,,,,MS  xk 1 /101b
9523331,,,,,,,,,,,MS  dm 2 /101
9523341,,,,,,,,,,,IDF xh 1 /101
961225,,,,,,,,,,,ICH mc 2 /01
9613827,,,,,,,,,,,ICH mc 2 /01
961391,,,,,,,,,,,ICH mc 2 /01
9613924,,,,,,,,,,,ICH mc 2 /01
9613939,,,,,,,,,,,ICH mc 2 /01
9613984,,,,,,,,,,,ICH mc 2 /01
9613988,,,,,,,,,,,ICH mc 2 /01
9613992,,,,,,,,,,,ICH mc 2 /01
9614252,,,,,,,,,,,CWH wh 1 /101
9614257,,,,,,,,,,,CWH wh 2 /101
9614262,,,,,,,,,,,CWH wh 1 /101
9614263,,,,,,,,,,,CWH wh 1 /101
9614267,,,,,,,,,,,CWH wh 1 /101
9614270,,,,,,,,,,,CWH wh 1 /101
9614274,,,,,,,,,,,CWH wh 1 /101
9614275,,,,,,,,,,,CWH wh 2 /101
9614335,,,,,,,,,,,CWH wh 2 /101
9614342,,,,,,,,,,,CWH wh 1 /101
9614343,,,,,,,,,,,MH  wh 2 /101
9614345,,,,,,,,,,,CWH wh 2 /101
9615211,,,,,,,,,,,IDF dk 4 /01
9615213,,,,,,,,,,,IDF dk 4 /01
9616024,,,,,,,,,,,IDF dk 5 /101
9616033,,,,,,,,,,,IDF dm 2 /101
9616037,,,,,,,,,,,MS  dk 2 /101
9616038,,,,,,,,,,,IDF dk 5 /101
9616039,,,,,,,,,,,IDF dk 5 /101
9616044,,,,,,,,,,,IDF dm 2 /101
9616050,,,,,,,,,,,IDF dm 2 /101
9616059,,,,,,,,,,,IDF dm 2 /101
9616066,,,,,,,,,,,IDF dm 2 /101
9616067,,,,,,,,,,,IDF dm 2 /101
9616101,,,,,,,,,,,IDF dm 2 /101
9616774,,,,,,,,,,,ESSFxv 2 /01
9616834,,,,,,,,,,,ESSFxv 2 /01
9616839,,,,,,,,,,,ESSFxv 2 /01
9617121,,,,,,,,,,,SBS mw   /01
9617130,,,,,,,,,,,SBS mw   /01
9618630,,,,,,,,,,,CWH wh 1 /101
9619072,,,,,,,,,,,CWH vh 3 /101
9620051,,,,,,,,,,,CWH wh 2 /101
9620116,,,,,,,,,,,CWH wh 1 /101
9620649,,,,,,,,,,,BWBSmk   /101
9621438,,,,,,,,,,,BWBSmk   /101
9621449,,,,,,,,,,,BWBSmk   /101
9623762,,,,,,,,,,,BWBSmk   /101
9624211,,,,,,,,,,,CWH ws 2 /01
962440,,,,,,,,,,,BWBSdk   /101
9628120,,,,,,,,,,,BWBSmk   /101
9628129,,,,,,,,,,,BWBSmk   /101
9628130,,,,,,,,,,,BWBSmk   /101
9628143,,,,,,,,,,,BWBSmk   /101
9628284,,,,,,,,,,,BWBSmk   /101
9628290,,,,,,,,,,,BWBSmk   /101
9628293,,,,,,,,,,,BWBSmk   /101
9628304,,,,,,,,,,,BWBSmk   /101
9628305,,,,,,,,,,,BWBSmk   /101
9628314,,,,,,,,,,,BWBSmk   /101
9628324,,,,,,,,,,,BWBSmk   /101
9628327,,,,,,,,,,,BWBSmk   /101
9628348,,,,,,,,,,,BWBSmk   /101
9628353,,,,,,,,,,,CWH xm 1 /01
9628507,,,,,,,,,,,SBS un   /01
9628509,,,,,,,,,,,ESSFmz   /01
9628511,,,,,,,,,,,BWBSdk   /101
9628515,,,,,,,,,,,SBS un   /01
9628516,,,,,,,,,,,SBS un   /01
9628517,,,,,,,,,,,BWBSdk   /101
9628521,,,,,,,,,,,BWBSmc   /01
9628522,,,,,,,,,,,BWBSmc   /01
9628523,,,,,,,,,,,ESSFmz   /01
9628525,,,,,,,,,,,BWBSdk   /101
9628530,,,,,,,,,,,BWBSdk   /101
9628542,,,,,,,,,,,BWBSdk   /101
9628543,,,,,,,,,,,BWBSdk   /101
9628544,,,,,,,,,,,BWBSdk   /101
9628545,,,,,,,,,,,BWBSdk   /101
9628546,,,,,,,,,,,BWBSdk   /101
9628547,,,,,,,,,,,SBS vv  /01
9628548,,,,,,,,,,,ESSFmz   /01
9628549,,,,,,,,,,,ESSFmz   /01
9628550,,,,,,,,,,,BWBSdk   /101
9628552,,,,,,,,,,,SBS un   /01
9628553,,,,,,,,,,,SBS vv  /01
9628554,,,,,,,,,,,SBS un   /01
9628555,,,,,,,,,,,ESSFmz   /01
9628557,,,,,,,,,,,SBS vv  /01
9628562,,,,,,,,,,,BWBSdk   /101
9628570,,,,,,,,,,,ESSFmz   /01
9628571,,,,,,,,,,,SBS vv  /01
9628577,,,,,,,,,,,BWBSdk   /101
9628580,,,,,,,,,,,BWBSdk   /101
9628581,,,,,,,,,,,BWBSdk   /101
9628584,,,,,,,,,,,SBS un   /01
9629950,,,,,,,,,,,IDF dm 2 /101
9629967,,,,,,,,,,,IDF dm 2 /101
9629976,,,,,,,,,,,IDF dm 2 /101
9629977,,,,,,,,,,,IDF dm 2 /101
9629980,,,,,,,,,,,IDF dm 2 /101
963678,,,,,,,,,,,CWH wh 1 /101
963680,,,,,,,,,,,CWH wh 1 /101
963683,,,,,,,,,,,CWH wh 2 /101
963685,,,,,,,,,,,CWH wh 1 /101
963688,,,,,,,,,,,CWH wh 2 /101
963689,,,,,,,,,,,CWH wh 2 /101
963690,,,,,,,,,,,CWH wh 1 /101
963693,,,,,,,,,,,CWH wh 1 /101
963695,,,,,,,,,,,MH  wh 2 /101
963702,,,,,,,,,,,CWH wh 1 /101
963704,,,,,,,,,,,CWH wh 1 /101
964085,,,,,,,,,,,BWBSdk   /101
964098,,,,,,,,,,,BWBSdk   /101
964106,,,,,,,,,,,IDF dm 2 /101
964127,,,,,,,,,,,IDF xm   /01
964133,,,,,,,,,,,IDF xm   /01
964137,,,,,,,,,,,IDF xm   /01
964144,,,,,,,,,,,IDF xm   /01
964146,,,,,,,,,,,IDF xm   /01
964147,,,,,,,,,,,IDF xm   /01
964164,,,,,,,,,,,IDF xm   /01
964181,,,,,,,,,,,IDF xm   /01
964187,,,,,,,,,,,IDF xm   /01
964191,,,,,,,,,,,IDF xm   /01
964230,,,,,,,,,,,ICH xw   /101
964232,,,,,,,,,,,ICH xw   /101
964245,,,,,,,,,,,ESSFmm 1 /01
964277,,,,,,,,,,,ESSFdk 2 /101
964289,,,,,,,,,,,IDF dm 2 /101
964316,,,,,,,,,,,IDF xk   /101
964337,,,,,,,,,,,IDF dm 2 /101
964356,,,,,,,,,,,IDF dm 2 /101
964364,,,,,,,,,,,IDF dm 2 /101
964370,,,,,,,,,,,IDF dm 2 /101
964372,,,,,,,,,,,IDF dk 5 /101
964377,,,,,,,,,,,IDF xk   /101
964381,,,,,,,,,,,IDF xk   /101
964403,,,,,,,,,,,ESSFdk 2 /101
964406,,,,,,,,,,,ESSFdk 2 /101
964558,,,,,,,,,,,CWH vh 2 /01
964562,,,,,,,,,,,CWH vh 2 /01
964588,,,,,,,,,,,CWH vh 2 /01
964591,,,,,,,,,,,CWH vh 2 /01
9650001,,,,,,,,,,,IDF dm 1 /101
9650179,,,,,,,,,,,BWBSwk 1 /101
9652561,,,,,,,,,,,CDF mm   /01
965276,,,,,,,,,,,ESSF vcw  /01
966193,,,,,,,,,,,BWBSdk   /101
966572,,,,,,,,,,,BWBSwk 1 /101
966648,,,,,,,,,,,BWBSdk   /101
966752,,,,,,,,,,,BWBSdk   /101
967257,,,,,,,,,,,ESSFwk 1 /01
967396,,,,,,,,,,,IDF dk 4 /01
967397,,,,,,,,,,,IDF dk 4 /01
967581,,,,,,,,,,,ESSF vcw  /01
967625,,,,,,,,,,,ICH wk 1 /101
967633,,,,,,,,,,,IDF mw 2 /101
967634,,,,,,,,,,,IDF mw 2 /101
967635,,,,,,,,,,,IDF mw 2 /101
967636,,,,,,,,,,,IDF mw 2 /101
967644,,,,,,,,,,,IDF mw 2 /101
967648,,,,,,,,,,,IDF mw 2 /101
967649,,,,,,,,,,,IDF mw 2 /101
967651,,,,,,,,,,,IDF mw 2 /101
967654,,,,,,,,,,,IDF mw 2 /101
967655,,,,,,,,,,,ESSFdc 3 /101
969545,,,,,,,,,,,ESSFxc 2 /101
969546,,,,,,,,,,,IDF dk 2 /101
969567,,,,,,,,,,,MS  dm 3 /101.1
969584,,,,,,,,,,,MS  dm 3 /101.1
969585,,,,,,,,,,,IDF dk 2 /101
969594,,,,,,,,,,,ICH mk 2 /101
96AA118,,,,,,,,,,,ICH dw 3 /101
96AA138,,,,,,,,,,,ICH mw 5 /01
96AA139,,,,,,,,,,,ICH mw 5 /01
96AA155,,,,,,,,,,,ICH wk 1 /101
96AA168,,,,,,,,,,,ICH wk 1 /101
96AA170,,,,,,,,,,,ICH vk 1 /01
96AA184,,,,,,,,,,,ICH vk 1 /01
96AA197,,,,,,,,,,,ICH vk 1 /01
96AA237,,,,,,,,,,,ICH vk 1 /01
96AA239,,,,,,,,,,,ICH vk 1 /01
96AA243,,,,,,,,,,,ICH vk 1 /01
96AA255,,,,,,,,,,,ICH vk 1 /01
96AA259,,,,,,,,,,,ICH wk 1 /101
96AA268,,,,,,,,,,,ICH vk 1 /01
96OP503,,,,,,,,,,,IDF xh 2 /101
96OP508,,,,,,,,,,,IDF xh 2 /101
96OP509,,,,,,,,,,,IDF xh 2 /101
96OP510,,,,,,,,,,,IDF xh 2 /101
96OP513,,,,,,,,,,,IDF xh 2 /101
96OP514,,,,,,,,,,,IDF xh 2 /101
96OP518,,,,,,,,,,,IDF xh 2 /101
96OP520,,,,,,,,,,,IDF xh 2 /101
96OP521,,,,,,,,,,,IDF xh 2 /101
96OP530,,,,,,,,,,,IDF xh 2 /101
