"","PlotNumber","Var.2","F","M","TD0","TD1","TD2","TD3","TD4","VW","W","X","NA","BGC_noSpace","BGC_LABEL","BGC_Zone","rSMR","aSMRC","aSMRE","aSMR_Veg","11SiteSeries"
"1589","790767",0,28,23,0,0,0,20,20,0,10,122,0,"ESSFwc2","ESSFwc 2","ESSF","3",5,5,"6M","ESSFwc 2 /01"
"1590","790774",0,4,0,0,0,0,0,10,0,0,231,0,NA,NA,NA,NA,NA,NA,"4SD","ICH mw 3 /101"
"1591","790776",0,6,13.5,0,0,0,0,1.5,0,0.5,216.5,0,"ICHwk1","ICH wk 1","ICH ","4",5.5,5,"6M","ICH wk 1 /101"
"1592","790778",0,5,83.5,0,0,0,0,4,0,0,169,0,"ICHvk1","ICH vk 1","ICH ","4",6,6,"6M","ICH vk 1 /01"
"1593","790782",0,4,0,0,0,0,0,15.5,0,0,206,0,NA,NA,NA,NA,NA,NA,"4SD","ICH mw 3 /101"
"1594","790783",0,77,102,0,0,0,0,7,0,0,127.5,0,NA,NA,NA,NA,NA,NA,"6M","ESSFwc 2 /01"
"1595","790784",0,52,46,0,0,0,1,15,0,0,141,0,"ESSFwc2","ESSFwc 2","ESSF","3",5,5,"6M","ESSFwc 2 /01"
"1596","790785",0,65.5,39,0,0,0,0,5,0,0,126,0,NA,NA,NA,NA,NA,NA,"6M","ESSFwc 2 /01"
"1597","790786",0.5,24,13,0,0,0,0.5,10,0,0,118,0,"ESSFwc2","ESSFwc 2","ESSF","3",5,5,"6M","ESSFwc 2 /01"
"1598","790797",0,4,0,0,0,0,3,22,0,0,175,0.5,NA,NA,NA,NA,NA,NA,"4SD","ICH mw 3 /101"
"1599","8000503",0,0,0.2,0,0,0,12,12.2,0,0,236.1,0,"SBSmw","SBS mw","SBS ","4",4.5,5,"3MD","SBS mw   /01"
"1600","8000511",0,0,0.2,0,0,0,0.7,12.6,0,0,182.4,0,"SBPSdc","SBPSdc","SBPS","4",3.5,4,"4SD","SBS mw   /01"
"1601","8000518",0.1,15.2,9.3,0,0,0,0.2,5.1,0,0,115.3,0,"ESSFwk1","ESSFwk 1","ESSF","3",5,5,"5F","ESSFwc 3 /01"
"1602","8000523",0,2,47.2,0,0,0,1.1,2.1,0,0,159.4,0,"SBSwk1","SBS wk 1","SBS ","4",5,5,"6M","SBS wk 1 /01"
"1603","8000525",0,20.1,102.4,0,0,0,0,3,0,0,140.7,0,"ESSFwk1","ESSFwk 1","ESSF","4",5.5,6,"6M","ESSFwk 1 /01"
"1604","8000526",0,12.2,79.2,0,0,0,0,3,0,0,116.2,0,"ESSFwk1","ESSFwk 1","ESSF","4",5.5,6,"6M","ESSFwk 1 /01"
"1605","8000530",0,11,54,0,0,0,1.2,5,0,10,215.2,0,"SBSwk1","SBS wk 1","SBS ","3",4,5,"6M","SBS wk 1 /01"
"1606","8000533",0,7.1,46.1,0,0,0,0.1,11,0,2,195.9,0,"ESSFwk1","ESSFwk 1","ESSF","4",5.5,6,"6M","ESSFwk 1 /01"
"1607","8000536",0,6.1,15.2,0,0,0,0.1,20.2,0,0,171.4,0,"SBSwk1","SBS wk 1","SBS ","4",5,5,"6M","SBS wk 1 /01"
"1608","8000538",0.1,43.3,9.3,0.1,0,0,30.1,10.1,0,0.1,124.3,0,"ESSFwcp","ESSFwcp","ESSF","3",NA,NA,"3MD","ESSFwc 3 /01"
"1609","8000539",0,42.1,24.8,0,0,0,0,5.1,0,0.1,140.1,0,"ESSFwk1","ESSFwk 1","ESSF","4",5.5,6,"6M","ESSFwk 1 /01"
"1610","8000540",0,7.6,21.1,0,0,0,1,7.1,0,0,175.9,0,"ESSFwk1","ESSFwk 1","ESSF","4",5.5,6,"6M","ESSFwk 1 /01"
"1611","8000543",0,12,32.8,0,0,0,0,0.2,0,60,91.1,0,"SBSwk1","SBS wk 1","SBS ","4",5,5,"8W","SBS wk 1 /01"
"1612","8000558",0,0,1,0,0,0,2,22,0,0.1,188.6,0,"IDFxm","IDF xm","IDF ","4",3,3,"4SD","SBS mw   /01"
"1613","8000559",0,12,65.2,0,0,0,2.1,4,0,0,196.4,0,"SBSwk1","SBS wk 1","SBS ","5",6,6,"6M","SBS wk 1 /01"
"1614","8000560",0.3,0,0,0,0,0,31.2,23.3,0,0,142.9,0.2,"MSxv","MS  xv","MS  ","4",4.5,4,"3MD","MS  xv /01"
"1615","8000561",0,5.1,23.1,0,0,0,1.1,12,0,0,200.5,0,"SBSwk1","SBS wk 1","SBS ","4",5,5,"6M","ESSFwk 1 /01"
"1616","8000566",0,7.1,62.1,0,0,0.1,1.2,7.1,0,0,158.6,0,"SBSwk1","SBS wk 1","SBS ","4",5,5,"6M","SBS wk 1 /01"
"1617","8000569",0,4.2,53.4,0,0,0,5,0.1,0,13,190.7,0,"SBSwk1","SBS wk 1","SBS ","4",5,5,"7VM","SBS wk 1 /01"
"1618","8000575",0,36.1,71.8,0,0,0,0,5,0,0,134.5,0,"SBSwk1","SBS wk 1","SBS ","4",5,5,"6M","ESSFwk 1 /01"
"1619","8000578",0,3.2,34.3,0,0,0,0.2,0.3,0,0.1,144.3,0,"SBSwk1","SBS wk 1","SBS ","4",5,5,"6M","SBS wk 1 /01"
"1620","8000580",0,12.3,58.5,0,0,0,0.4,1.3,0,0,198.4,0,"ESSFwk1","ESSFwk 1","ESSF","4",5.5,6,"6M","ESSFwk 1 /01"
"1621","8000583",0,7.1,51.4,0,0,0,0.1,1,0,0.1,84.8,0,"SBSwk1","SBS wk 1","SBS ","4",5,5,"6M","ESSFwk 1 /01"
"1622","8000593",0.2,34.1,44.6,0,0,0,0,10,0,1,98.8,0,"ESSFwk1","ESSFwk 1","ESSF","4",5.5,6,"6M","ESSFwc 3 /01"
"1623","8000598",0,4.1,11.1,0,0,0,3.1,3.1,0,0,168.9,0,"SBSwk1","SBS wk 1","SBS ","4",5,5,"6M","SBS wk 1 /01"
"1624","8000603",0,1.1,0.7,0,0,0,0.3,11.6,0,0.1,122.4,0,"SBSmw","SBS mw","SBS ","4",4.5,5,"4SD","SBS mw   /01"
"1625","8000604",0,0.1,1.6,0,0,0,4.3,1.4,0,0,69.5,0,"SBSmw","SBS mw","SBS ","4",4.5,5,"4SD","SBS mw   /01"
"1626","8000605",0,1.4,21.8,0,0,0,0.3,0.2,0,2.1,110.9,0,"SBSwk1","SBS wk 1","SBS ","5",6,6,"6M","SBS wk 1 /01"
"1627","8000613",0,1.3,50.7,0,0,0,0.1,2.1,0,0,67.3,0,"ESSFwk1","ESSFwk 1","ESSF","4",5.5,6,"6M","ESSFwk 1 /01"
"1628","8000616",0,2.1,84.7,0,0,0,0,1,0,0.2,68.5,0,"SBSwk1","SBS wk 1","SBS ","4",5,5,"6M","SBS wk 1 /01"
"1629","8000618",0,2.3,30.8,0,0,0,3.1,20,0,0.1,62.9,0,"SBSwk1","SBS wk 1","SBS ","4",5,5,"6M","ESSFwk 1 /01"
"1630","8000620",0,3.3,41.5,0,0,0,0.2,3,0,0,141.5,0,"ESSFwk1","ESSFwk 1","ESSF","4",5.5,6,"6M","ESSFwk 1 /01"
"1631","8000631",0,15.1,58.5,0,0,0,0,5.1,0,0,106.6,0,"ESSFwk1","ESSFwk 1","ESSF","4",5.5,6,"6M","ESSFwk 1 /01"
"1632","8000636",1.1,9.2,6.3,0,0,0,0,5,0,0,83,0,"ESSFwk1","ESSFwk 1","ESSF","3",5,5,"5F","ESSFwc 3 /01"
"1633","8000638",0,10.2,59.6,0,0,0,0,3.1,0,0,102.9,0,"ESSFwk1","ESSFwk 1","ESSF","4",5.5,6,"6M","ESSFwk 1 /01"
"1634","8000644",0,10.1,67.5,0,0,0,0,4.1,0,0,205.7,0,"ESSFwk1","ESSFwk 1","ESSF","4",5.5,6,"6M","ESSFwk 1 /01"
"1635","8000645",0,10.2,92.8,0,0,0,0,5,0,0,184.7,0,"ICHwk4","ICH wk 4","ICH ","4",6,5,"6M","ESSFwk 1 /01"
"1636","8000648",0.1,32.2,15.1,0,0,0,0,3.1,0,0,123.6,0,"ESSFwcp","ESSFwcp","ESSF","3",NA,NA,"6M","ESSFwc 3 /01"
"1637","8000653",0,26,40.4,0,0,0,0,5.1,0,1,145.7,0,"SBSwk1","SBS wk 1","SBS ","4",5,5,"6M","SBS wk 1 /01"
"1638","8000654",0,5,13.4,0,0,0,0,0.3,0,0,187.1,0,"SBSmw","SBS mw","SBS ","4",4.5,5,"6M","SBS mw   /01"
"1639","8000665",0,0,0,0,0,0,0.3,13.6,0,0,165.6,0,NA,NA,NA,NA,NA,NA,"4SD","SBS mw   /01"
"1640","8000668",0,16.1,55.4,0,0,0,0.1,2.2,0,0,129.2,0,"ESSFwk1","ESSFwk 1","ESSF","3",5,5,"6M","ESSFwk 1 /01"
"1641","8000671",0,0.2,30.2,0,0,0,0.3,0.2,0,0,177.2,0,"SBSwk1","SBS wk 1","SBS ","4",5,5,"6M","SBS wk 1 /01"
"1642","8000672",0,22.2,75.1,0,0,0,0,0.3,0,0,162.1,0,"ESSFwk1","ESSFwk 1","ESSF","3",5,5,"6M","ESSFwk 1 /01"
"1643","8000680",0,15.1,65.1,0,0,0,0.1,0.2,0,0,170.7,0,"ESSFwk1","ESSFwk 1","ESSF","3",5,5,"6M","SBS wk 1 /01"
"1644","8000682",0,1.2,27.2,0,0,0,7,21,0,0,108.4,0,NA,NA,NA,NA,NA,NA,"6M","ESSFwk 1 /01"
"1645","8000688",0,8.2,42.3,0,0,0,0.1,1,0,0.1,77.3,0,NA,NA,NA,NA,NA,NA,"6M","ESSFwk 1 /01"
"1646","8000689",0,7.2,8.3,0,0,0,0.1,3,0,2,87.9,0,NA,NA,NA,NA,NA,NA,"6M","ESSFwk 1 /01"
"1647","8000696",0.1,1.5,0.4,0,0,0,0,1.1,0,0,69.8,0,"SBSwk1","SBS wk 1","SBS ","3",4,5,"5F","ESSFwc 3 /01"
"1648","8000698",0,3.1,15.3,0,0,0,7.1,0.2,0,0,214.4,0,NA,NA,NA,NA,NA,NA,"6M","SBS wk 1 /01"
"1649","8001404",0,0,0,0,0.3,0.4,81.8,2.3,0,0,149.7,0,NA,NA,NA,NA,NA,NA,"3MD","IDF xm   /01"
"1650","8001405",0,0,0,0,0.3,6.1,70.8,1.3,0,0,63,0,NA,NA,NA,NA,NA,NA,"3MD","IDF xm   /01"
"1651","8001407",0,0,0,0,0.3,1.5,6.9,2.4,0,0,66.9,0,"IDFxm","IDF xm","IDF ","4",3,3,"4SD","IDF xm   /01"
"1652","8001416",0,0,0,0.1,25,42,23.4,2.1,0,0,21.5,0,"IDFxw","IDF xw","IDF ","3",2.5,2,"2VD","IDF xw   /01"
"1653","8001418",0,0,0,0.1,15.4,26.5,26.4,0,0,0,28.3,0,"IDFxw","IDF xw","IDF ","4",3,3,"2VD","IDF xw   /01"
"1654","8001419",0,0,0,0,20.3,4.3,65.3,1.2,0,0,62.7,0,"IDFdk1","IDF dk 1","IDF ","3",3,2,"3MD","IDF xw   /01"
"1655","8001424",0,0,0,0,45.5,8.2,22.3,0.4,0,0,28,0,"IDFxh2","IDF xh 2","IDF ","3",2,2,"2VD","IDF xw   /01"
"1656","8001425",0,0,0,0,30.2,9.5,20.5,0.3,0,0,40.7,0,"IDFxw","IDF xw","IDF ","4",3,3,"2VD","IDF xw   /01"
"1657","8001428",0,0.1,0,0,7.1,1.4,61.1,0.2,0,0,29.3,0,"IDFxw","IDF xw","IDF ","3",2.5,2,"3MD","IDF xw   /01"
"1658","8001430",0,0,0,0,34.4,10.6,32.3,7,0,0,7.9,2,"IDFxw","IDF xw","IDF ","3",2.5,2,"2VD","IDF xw   /01"
"1659","8001431",0,0,0,1,20.5,11.8,20.8,0.4,0,0,39,0,"IDFxw","IDF xw","IDF ","4",3,3,"2VD","IDF xw   /01"
"1660","8001433",0,0,0,0,25.3,7.1,23.9,1.2,0,0,22.5,0,"IDFxw","IDF xw","IDF ","4",3,3,"2VD","IDF xw   /01"
"1661","8001434",0,0,0,0,17.1,38.2,32,7.1,0,0,2.5,0,"IDFxw","IDF xw","IDF ","3",2.5,2,"2VD","IDF xw   /01"
"1662","8001435",0,0,0,0,20.3,11.1,45.3,1.3,0,0,27.4,0,"IDFxw","IDF xw","IDF ","4",3,3,"3MD","IDF xw   /01"
"1663","8001436",0,0,0,0,10.4,18.8,41.9,0.2,0,0,22.3,0,"IDFxw","IDF xw","IDF ","3",2.5,2,"3MD","IDF xw   /01"
"1664","8001437",0,0,0,0.1,30.4,5.2,31.8,0.2,0,0,36.5,0,"IDFdk3","IDF dk 3","IDF ","3",2.5,2,"2VD","IDF xw   /01"
"1665","8001442",0,0,0,0.1,35.2,24.4,48.2,0,0,0,40.3,0,"IDFxh2","IDF xh 2","IDF ","4",2.5,3,"2VD","IDF xw   /01"
"1666","8001449",0,5.2,20.5,0,0,0,0,3,0,0.3,167,0,"SBSwk1","SBS wk 1","SBS ","5",6,6,"6M","SBS wk 1 /01"
"1667","8001452",0,8.4,52.5,0,0,0,0,1.1,0,0,128.4,0,"ESSFwk1","ESSFwk 1","ESSF","3",5,5,"6M","ESSFwk 1 /01"
"1668","8001456",0,7.2,43.4,0,0,0,0.1,7.1,0,0,150,0,"ESSFwk1","ESSFwk 1","ESSF","4",5.5,6,"6M","ESSFwk 1 /01"
"1669","8001457",0,21.3,43.4,0,0,0,0,10,0,50.1,84.6,0,"ESSFwk1","ESSFwk 1","ESSF","4",5.5,6,"8W","ESSFwc 3 /01"
"1670","8001472",0,4.1,43.5,0,0,0,0.2,2,0,0,168.4,0,"SBSwk1","SBS wk 1","SBS ","4",5,5,"6M","SBS wk 1 /01"
"1671","8001481",0,8.1,14.3,0,0,0,0,3.1,0,3,145.1,0,"SBSwk1","SBS wk 1","SBS ","4",5,5,"6M","SBS wk 1 /01"
"1672","800150",0,89,31,0,0,0,0,0,0,0.5,92.5,0,"CWHvh2","CWH vh 2","CWH ","4",6,6,"6M","CWH vh 2 /01"
"1673","800450",0,46,53,0,0,0,0,0.5,0,1,138,0,"CWHvh1","CWH vh 1","CWH ","4",6,6,"6M","CWH vh 2 /01"
"1674","800803",0,0,0,0,0,0,7,16,0,0,88.5,0,NA,NA,NA,NA,NA,NA,"4SD","IDF mw 2 /101"
"1675","800804",0,2,23.5,0,0,0,1,7,0,0,254,0,"ICHwk1","ICH wk 1","ICH ","4",5.5,5,"6M","ICH wk 1 /101"
"1676","800807",0,0,0,0,0,1,39,23,0,0,126,0,"IDFmw2","IDF mw 2","IDF ","3",3,3,"3MD","IDF mw 2 /101"
"1677","800810",0,0,4,0,0,0,1,8,0,0.5,165.5,0,"ICHmw3","ICH mw 3","ICH ","3",4.5,4,"4SD","ICH mw 3 /101"
"1678","800812",0,6,36,0,0,0,1,2.5,0,0,169,0,"ICHmw3","ICH mw 3","ICH ","5",6,6,"6M","ICH wk 1 /101"
"1679","800813",0,0,0,0,0,1,22,26.5,0,0,74.5,0,"IDFmw2","IDF mw 2","IDF ","3",3,3,"3MD","IDF mw 2 /101"
"1680","800814",0,0,0,0,0,2,15.5,30,0,0,54.5,0,"IDFmw2","IDF mw 2","IDF ","3",3,3,"3MD","IDF mw 2 /101"
"1681","800817",0,73,45,0,0,0,0,3.5,0,0,90.5,0.5,NA,NA,NA,NA,NA,NA,"6M","ESSFwc 2 /01"
"1682","800819",0,0,0,0,0.5,6,65.5,2,0,0,84,0,"IDFmw2","IDF mw 2","IDF ","4",4,4,"3MD","IDF xh 2 /101"
"1683","800820",0,0,0,0,0.5,2,48,2.5,0,1,81,0,"IDFxh2","IDF xh 2","IDF ","4",2.5,3,"3MD","IDF xh 2 /101"
"1684","800821",0,1.5,0,0,0,0,26,18,0,0,109,0.5,NA,NA,NA,NA,NA,NA,"3MD","MS  dm 3 /101.1"
"1685","800822",0,0,0,0,0,2,63,23.5,0,0,82,0.5,"IDFdk2","IDF dk 2","IDF ","3",3,2,"3MD","IDF dk 2 /101"
"1686","800825",0,3.5,0.5,0,0,0,1,11.5,0,0,200.6,0,"ICHmw3","ICH mw 3","ICH ","4",5,5,"4SD","ICH mw 3 /101"
"1687","800833",0,2.5,0.5,0,0,0,2,4.5,0,0,181.5,0,NA,NA,NA,NA,NA,NA,"4SD","ICH mw 3 /101"
"1688","800837",0,1,3.5,0,0,0,2,32,0,0,218,0,"ICHmw3","ICH mw 3","ICH ","3",4.5,4,"4SD","ICH mw 3 /101"
"1689","800840",0,0.5,1,0,0,0,0.5,6.5,0,0,231.5,0,"ICHmw3","ICH mw 3","ICH ","3",4.5,4,"4SD","ICH mw 3 /101"
"1690","800844",0,6,2,0,0,0,2.5,9,0,0,192,0,"ICHmw3","ICH mw 3","ICH ","3",4.5,4,"4SD","ICH mw 3 /101"
"1691","800849",0,0,0,0,0,2.5,34,5.5,0,0,108,0,NA,NA,NA,NA,NA,NA,"3MD","IDF mw 2 /101"
"1692","800853",0,0.5,1,0,0,1,0.5,13,0,1,187,0,"ICHmw5","ICH mw 5","ICH ","4",NA,NA,"4SD","ICH mw 2k/101"
"1693","800854",0,6,0,0,0,0,1.5,29.5,0,1,156,0,NA,NA,NA,NA,NA,NA,"4SD","ICH mw 2k/101"
"1694","800856",0,0,0,0,0,0,60.5,52,0,0,147,0,"ICHdw4","ICH dw 4","ICH ","3",NA,NA,"3MD","IDF mw 1 /101"
"1695","800857",0,0,0.5,0,0,0,23,46.5,0,0,111.5,0,NA,NA,NA,NA,NA,NA,"4SD","IDF mw 1 /101"
"1696","800858",0,0,0,0,0,0,1.5,6,0,0,155,0,"ICHdw4","ICH dw 4","ICH ","3",NA,NA,"4SD","IDF mw 1 /101"
"1697","800865",0.5,21.5,78,0,0,0,0,41,0,0,90,35,"ESSFwc2","ESSFwc 2","ESSF","4",5.5,6,"6M","ESSFwc 2 /01"
"1698","800882",4,79,2,0,0,0,0,12,0,0,128,1,"ESSFwcw","ESSFwcw","ESSF","4",NA,NA,"5F","ESSFwcw  /101"
"1699","800883",0,98,42,0,0,0,0,1,0,0,107,0,"ESSFwc2","ESSFwc 2","ESSF","4",5.5,6,"6M","ESSFwc 2 /01"
"1700","800884",1,69,13.5,0,0,0,0.5,10.5,0,0,155.5,0,"ICHvk1","ICH vk 1","ICH ","4",6,6,"6M","ESSFwc 2 /01"
"1701","800887",0,68.5,11,0,0,0,0.5,10,0,0.5,135.5,0,NA,NA,NA,NA,NA,NA,"6M","ESSFwc 2 /01"
"1702","800891",0,0,0,0,0,0.5,22.5,45,0,0.5,179.5,0,NA,NA,NA,NA,NA,NA,"3MD","IDF mw 1 /101"
"1703","800895",0,1,0,0,0,0,1,7.5,0,0,222,0.5,NA,NA,NA,NA,NA,NA,"4SD","ICH mw 2k/101"
"1704","800901",0,19,6,0,0,0,8.5,28,0,0,198.5,0,NA,NA,NA,NA,NA,NA,"5F","ICH mw 3 /101"
"1705","800907",0,0,0.5,0,0,0,0.5,4,0,0.5,216,0,NA,NA,NA,NA,NA,NA,"4SD","ICH mw 3 /101"
"1706","800912",0,33,29.5,0,0,0,1,28,0,0,118.5,0,"ESSFdc3","ESSFdc 3","ESSF","4",NA,NA,"6M","ESSFdc 3 /101"
"1707","800927",0,17,0,0,0,0,2.5,27,0,0,275.5,0,"ICHmw3","ICH mw 3","ICH ","3",4.5,4,"4SD","ICH mw 3 /101"
"1708","800934",4,32,28,0,0,0,40.5,32,0,0,104,0,NA,NA,NA,NA,NA,NA,"6M","ESSFwc 2 /01"
"1709","800936",0,78.5,72,0,0,0,1,4,0,0,154.5,0,"ESSFwc2","ESSFwc 2","ESSF","5",6.5,6,"6M","ESSFwc 2 /01"
"1710","800938",0,126,83,0,0,0,2.5,16,0,53,102,0,"ESSFwcw","ESSFwcw","ESSF","5",NA,NA,"7VM","ESSFwc 2 /01"
"1711","800940",0,90.5,52.5,0,0,1,1,4,0,0,204,0,"ESSFwcw","ESSFwcw","ESSF","3",NA,NA,"6M","ESSFwc 2 /01"
"1712","800941",5,55.5,3.5,0,10,1,1.5,37,0,0,131,0,NA,NA,NA,NA,NA,NA,"5F","ESSFwc 2 /01"
"1713","800942",0.5,72.5,13,0,0,0.5,0.5,27,0,0,139,0,"ESSFwc2","ESSFwc 2","ESSF","4",5.5,6,"6M","ESSFwc 2 /01"
"1714","800943",0.5,88,70,0,0,0,0,20.5,0,2.5,170,0,NA,NA,NA,NA,NA,NA,"6M","ESSFvc   /01"
"1715","800948",0,7.5,177,0,0,0,1.5,1.5,0,0,114,0,NA,NA,NA,NA,NA,NA,"6M","ICH vk 1 /01"
"1716","800956",0,0,0.5,0,0,1,7.5,89.5,0,0,100.5,0,NA,NA,NA,NA,NA,NA,"4SD","IDF mw 1 /101"
"1717","800958",0,49.5,158,0,0,0,0,17.5,0,5,132,0,"ICHwk1","ICH wk 1","ICH ","4",5.5,5,"6M","ICH vk 1 /01"
"1718","800987",0,1,1,0,0,0,0.5,18,0,0,161.5,0,NA,NA,NA,NA,NA,NA,"4SD","ICH mw 2k/101"
"1719","800988",0,1.5,0.5,0,0,0,1,17,0,0,199,0,NA,NA,NA,NA,NA,NA,"4SD","ICH mw 3 /101"
"1720","800990",0,0,1,0,0,0,20.5,45,0,0,216.5,0.5,"ICHdw4","ICH dw 4","ICH ","3",NA,NA,"4SD","ICH mw 2k/101"
"1721","800995",0,28.5,14.5,0,0,0,0,9,0,0,192.5,0,NA,NA,NA,NA,NA,NA,"6M","ESSFwc 2 /01"
"1722","800997",2,39.5,36.5,0,0,0,1,9.5,0,0,114.5,0,NA,NA,NA,NA,NA,NA,"6M","ESSFwcw  /101"
"1723","800998",13,26.5,8,0,0,0,12,35,0,0,101.5,0,"IMAun","IMA un","IMA ","3",NA,NA,"5F","ESSF vcw  /01"
"1724","800999",1,32,5.5,0,0,0,33,8,0,0,127.5,0,NA,NA,NA,NA,NA,NA,"3MD","ESSFwc 2 /01"
"1725","8012676",0,3,1.3,0,0,0,0.1,10.3,0,0,177.4,0,"SBSmw","SBS mw","SBS ","4",4.5,5,"4SD","SBS mw   /01"
"1726","801450",0.5,105.5,38.5,0,0,0,0,0.5,0,0.5,89.5,0,"CWHvm1","CWH vm 1","CWH ","4",5.5,5,"6M","CWH vm 1 /01"
"1727","801550",1,73,7,0,0,0,0,0,0,0.5,119,0,"CWHvh2","CWH vh 2","CWH ","5",6.5,7,"5F","CWH vh 2 /01"
"1728","801750",0,93,17,0,0,0,0,0,0,1,92.5,0,"CWHvh2","CWH vh 2","CWH ","5",6.5,7,"6M","CWH vh 2 /01"
"1729","801950",0,72.5,38,0,0,0,0,0.5,0,0.5,81.5,0,"CWHvh2","CWH vh 2","CWH ","4",6,6,"6M","CWH vh 2 /01"
"1730","802650",0.5,45.5,57.5,0,0,0,0.5,0,0,4,132,0,"CWHvh3","CWH vh 3","CWH ","4",NA,NA,"6M","CWH vh 3 /101"
"1731","802950",0,53,0,0,0,0,0,0.5,0,0,154.5,0,"CWHms2","CWH ms 2","CWH ","3",4.5,4,"5F","CWH ms 2 /01"
"1732","803150",0,86,0.5,0,0,0,0,1,0,0,173.5,0,"CWHms2","CWH ms 2","CWH ","3",4.5,4,"5F","CWH ms 2 /01"
"1733","8102403",0,0.1,0.1,0,0,0,1.4,25.2,0,0,163.2,0,"SBSmw","SBS mw","SBS ","4",4.5,5,"4SD","SBS mw   /01"
"1734","8102408",0,0.1,0,0,0,0,20.6,16.9,0,0,144.5,0,"SBSmw","SBS mw","SBS ","3",4,4,"3MD","SBS mw   /01"
"1735","8102410",0,0,4.3,0,0,0,3.1,8.5,0,0,203.9,0,"SBSdw1","SBS dw 1","SBS ","4",4,4,"4SD","SBS mw   /01"
"1736","8102414",0,0,0,0,0,0,5.2,3.2,0,0.1,100.2,0,"SBSdw2","SBS dw 2","SBS ","3",3.5,4,"4SD","SBS dw 2 /01"
"1737","8102415",0,0.1,1.1,0,0,0,8.3,13.4,0,0,127.3,0,"SBSdw1","SBS dw 1","SBS ","3",3.5,4,"4SD","SBS mw   /01"
"1738","8102416",0,0,0.2,0,0,0,3.7,13.5,0,0,178.7,0.1,"SBSdw1","SBS dw 1","SBS ","4",4,4,"4SD","SBS mw   /01"
"1739","8102417",0,0,0,0,0,0,8.4,8.6,0,0,181.5,0,"SBSdw2","SBS dw 2","SBS ","3",3.5,4,"4SD","SBS dw 2 /01"
"1740","8102421",0,0,0,0,0,0,25.7,11.4,0,0,149.5,0,"SBSmh","SBS mh","SBS ","4",3.5,4,"3MD","SBS dw 2 /01"
"1741","8102422",0,0,1,0,0,0,2.3,7.6,0,0,171.3,0,"SBSmh","SBS mh","SBS ","4",3.5,4,"4SD","SBS dw 2 /01"
"1742","8102423",0,0,0,0,0,0.1,9.6,10.7,0,0,163.8,0,"SBSdw2","SBS dw 2","SBS ","4",4,4,"4SD","SBS dw 2 /01"
"1743","8102424",0,0,0.1,0,0,0,25.8,8.6,0,0,109.9,0,"SBSdw2","SBS dw 2","SBS ","3",3.5,4,"3MD","SBS dw 2 /01"
"1744","8102431",0,0,1.2,0,0,0,2.6,9.5,0,0,220.5,0,"SBSmw","SBS mw","SBS ","4",4.5,5,"4SD","SBS mw   /01"
"1745","8102432",0,0,1,0,0,0,0.2,6.3,0,0,233.6,0,"SBSmw","SBS mw","SBS ","3",4,4,"4SD","SBS mw   /01"
"1746","8102433",0,1.1,0,0,0,0,0.6,5.5,0,0,157.3,0,"SBSmc2","SBS mc 2","SBS ","3",3.5,4,"4SD","SBS mc 2 /01"
"1747","8102436",0,0,0,0,0,0,0.5,1.2,0,0,125.9,0,"SBSmc2","SBS mc 2","SBS ","3",3.5,4,"5F","SBS mc 2 /01"
"1748","8102439",0,0,0.3,0,0,1,6.3,0.4,0,0,122.7,0,"SBSmh","SBS mh","SBS ","4",3.5,4,"4SD","SBS mh   /01"
"1749","8102447",0,0,0.1,0,0,0,2.2,0.6,0,0,127.7,0,"SBSmh","SBS mh","SBS ","4",3.5,4,"5F","SBS mh   /01"
"1750","8102448",0,0,0,0,0,0.1,5.7,3.6,0,0,158.2,0,"SBSdw1","SBS dw 1","SBS ","3",3.5,4,"4SD","SBS dw 1 /01"
"1751","8102449",0,0.1,1.3,0,0,0,4.5,39.5,0,0,163,0,"SBSdw1","SBS dw 1","SBS ","4",4,4,"4SD","SBS dw 1 /01"
"1752","8102450",0,0,0.1,0,0,0,6.4,8.5,0,0,137.1,0,"SBSdw1","SBS dw 1","SBS ","4",4,4,"4SD","SBS dw 1 /01"
"1753","8102454",0,0,0,0,0,0,23,6.2,0,0,169.3,0,"SBSdw2","SBS dw 2","SBS ","4",4,4,"3MD","SBS dw 2 /01"
"1754","8102457",0,0.1,14.3,0,0,0,5.2,8.2,0,0,232.1,0,"SBSmw","SBS mw","SBS ","4",4.5,5,"6M","SBS mw   /01"
"1755","8102459",0,0,0.2,0,0,0,18.2,4.6,0,0,198.2,0,"SBSmh","SBS mh","SBS ","4",3.5,4,"3MD","SBS dw 1 /01"
"1756","8102464",0,0,0,0,0,0.2,75.5,6.9,0,0,146.8,0,"SBSdw2","SBS dw 2","SBS ","4",4,4,"3MD","SBPSmk   /01"
"1757","8102467",0,0,0.1,0,0,0,1.3,10.8,0,0,142,0,"SBSmw","SBS mw","SBS ","4",4.5,5,"4SD","SBS mw   /01"
"1758","8102469",0,0,0.3,0,0,0,6.4,21,0,0,137.8,0,"SBSdw1","SBS dw 1","SBS ","4",4,4,"4SD","SBS mw   /01"
"1759","8102476",0,0,1.5,0,0,0,5.4,27.5,0,0,169.9,0,"SBSmw","SBS mw","SBS ","4",4.5,5,"4SD","SBS mw   /01"
"1760","8102479",0,0,0.1,0,0,0,6.5,12.5,0,0,150.2,0,"SBSmh","SBS mh","SBS ","3",3,4,"4SD","SBS mh   /01"
