"1039","DICRCIR",NA,NA,NA,NA,NA,NA,1,2,1,1,2,1,NA,NA,NA,1,2
"1040","DICRCRI",NA,3,3,3,2,2,2,6,NA,5,1,3,2,NA,NA,NA,23
"1041","DICRCRS",1,1,8,11,9,10,10,4,1,1,NA,1,1,NA,NA,NA,37
"1042","DICRELO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,17
"1043","DICRFLA",NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,4
"1044","DICRFRA",NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,NA,NA,1,NA,NA,1
"1045","DICRFUS",1,3,14,47,118,209,350,399,475,484,249,348,273,30,53,64,677
"1046","DICRGRO",NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","DICRHET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,1
"1048","DICRMAJ",NA,NA,NA,NA,NA,NA,1,1,9,7,NA,17,16,NA,7,9,25
"1049","DICRMON",NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,6
"1050","DICRMUE",NA,NA,NA,NA,1,NA,1,3,1,2,NA,2,NA,NA,1,2,17
"1051","DICRPAI",NA,NA,1,2,7,9,38,29,21,30,16,28,16,NA,2,4,115
"1052","DICRPAL",NA,NA,NA,1,5,8,20,34,30,37,16,21,17,6,1,10,129
"1053","DICRPOL",3,2,22,66,159,279,422,447,192,132,80,92,67,12,6,24,243
"1054","DICRRUF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1055","DICRSCH",1,NA,NA,NA,1,3,NA,1,2,NA,1,NA,NA,NA,NA,1,2
"1056","DICRSCO",31,12,63,106,139,207,291,294,297,234,137,225,218,15,24,57,911
"1057","DICRSPA",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,8
"1058","DICRSUB",NA,NA,NA,1,NA,5,NA,2,6,9,1,3,3,1,NA,1,2
"1059","DICRTAU",1,NA,5,9,16,19,26,10,9,3,2,2,5,1,NA,4,31
"1060","DICRUNC",NA,NA,NA,NA,1,2,NA,NA,NA,1,NA,3,1,NA,NA,1,4
"1061","DICRUND",NA,NA,NA,1,NA,4,1,9,5,5,2,2,3,1,1,26,9
"1062","DICRVAR",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1063","DICTYON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1064","DIDYFAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"1065","DIDYMOD",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1066","DIDYRIG",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067","DIDYVIN",NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,1,4,NA,NA,NA,2
"1068","DIETCAN",1,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,3,1,2,NA,NA
"1069","DIGIPUR",NA,NA,1,4,2,3,7,1,NA,NA,2,NA,1,NA,NA,NA,NA
"1070","DIGISAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1071","DIGITAL",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"1072","DIPHALP",NA,NA,NA,NA,NA,4,10,10,6,13,2,12,4,NA,1,6,283
"1073","DIPHCOM",NA,NA,NA,2,32,110,182,245,188,135,58,45,23,6,2,7,131
"1074","DIPHSIT",NA,NA,1,NA,NA,4,2,NA,4,9,2,2,NA,1,1,10,28
"1075","DIPLALB",NA,NA,NA,NA,NA,NA,2,NA,14,22,NA,42,24,NA,2,2,56
"1076","DIPLMUS",68,12,23,33,3,8,5,1,NA,NA,NA,NA,NA,NA,NA,NA,46
"1077","DIPLOBU",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078","DIPLOPH",NA,NA,NA,NA,NA,NA,1,NA,2,1,NA,2,NA,NA,1,1,NA
"1079","DIPLOSC",39,11,8,9,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"1080","DIPLOTA",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1081","DIPLSCR",7,5,2,15,5,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"1082","DISTCAP",NA,NA,NA,1,1,4,1,3,NA,1,1,4,NA,5,NA,1,28
"1083","DISTICH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"1084","DISTICI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1085","DISTSPI",NA,NA,NA,NA,NA,NA,16,3,NA,NA,5,1,NA,NA,9,4,1
"1086","DITRFLE",6,1,3,3,NA,3,1,3,1,NA,NA,1,1,1,NA,NA,15
"1087","DITRHET",NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,1
"1088","DITRICH",NA,NA,NA,NA,NA,1,2,1,NA,2,NA,1,NA,NA,1,NA,13
"1089","DITRMON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1090","DOUGALA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1091","DOUIOVA",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"1092","DOUIPLI",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,4,NA,1,1,2
"1093","DRABA",1,2,2,2,1,1,1,3,1,NA,NA,1,3,NA,1,NA,65
"1094","DRABALB",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095","DRABAUR",NA,NA,2,1,2,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,30
"1096","DRABBOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3
"1097","DRABCAN",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,4
"1098","DRABCIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1099","DRABCOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1100","DRABCRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"1101","DRABDEN",NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5
"1102","DRABGLA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1103","DRABGRA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1104","DRABINC",NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,26
"1105","DRABJUV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1106","DRABLAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1107","DRABLON",NA,NA,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,25
"1108","DRABMAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"1109","DRABNEM",2,NA,1,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110","DRABNIV",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,16
"1111","DRABNOV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"1112","DRABOLI",NA,NA,NA,NA,1,NA,NA,NA,2,1,NA,3,NA,NA,NA,NA,15
"1113","DRABPOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"1114","DRABPRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1115","DRABRUA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1116","DRABSTE",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,6
"1117","DRABVEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1118","DRABVER",7,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1119","DRACPAR",NA,NA,NA,1,3,NA,NA,1,1,NA,NA,1,1,NA,NA,1,NA
"1120","DRACTHY",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121","DREPADU",NA,NA,NA,NA,2,1,1,4,1,3,6,15,22,2,17,107,92
"1122","DREPANO",1,NA,1,5,1,4,5,6,7,3,18,11,26,9,19,88,115
"1123","DREPCRA",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,5
"1124","DREPLON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,4
"1125","DREPPOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"1126","DREPSEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,1,1,8,15
"1127","DREPSOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1128","DROSANG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,79,36
"1129","DROSERA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
"1130","DROSROT",NA,NA,NA,NA,NA,NA,4,NA,3,1,2,3,15,2,8,201,102
"1131","DRYADRU",NA,NA,1,2,5,1,3,4,10,4,3,3,2,1,1,3,35
"1132","DRYAINT",NA,NA,NA,1,2,1,1,2,8,3,NA,6,NA,NA,NA,NA,259
"1133","DRYAOCT",NA,NA,NA,NA,2,2,2,3,5,1,NA,NA,1,NA,NA,NA,246
"1134","DRYAS",NA,NA,NA,NA,NA,1,1,NA,2,NA,2,NA,NA,1,NA,2,2
"1135","DRYMCON",3,NA,1,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"1136","DRYMGLA",5,7,12,24,22,12,10,5,NA,3,NA,NA,1,NA,NA,3,61
"1137","DRYOARG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"1138","DRYOCAR",NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,9,NA,NA,1,1
"1139","DRYOCRI",NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,3,2,1,1,NA,NA
"1140","DRYOEXP",NA,NA,2,NA,6,19,83,192,363,658,499,823,1045,125,140,131,445
"1141","DRYOFIL",NA,NA,NA,NA,NA,NA,5,NA,7,7,NA,9,20,NA,3,4,9
"1142","DRYOFRA",NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,1,NA,NA,1,NA,2
"1143","DRYOPTE",NA,NA,1,NA,NA,NA,1,NA,2,7,4,1,3,NA,NA,1,6
"1144","DRYPPAT",5,NA,8,6,3,10,5,1,NA,NA,1,NA,NA,NA,NA,NA,30
"1145","DULIARU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4
"1146","DULICHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1147","ECHICRU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1148","ECHIVUL",NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149","ELAEANG",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"1150","ELAECOM",2,NA,NA,10,4,7,8,7,NA,2,NA,NA,4,NA,NA,NA,15
"1151","ELEOACI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,NA,2,9
"1152","ELEOCHA",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,5,8
"1153","ELEOELL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1154","ELEOKAM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1155","ELEOMAM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1156","ELEOOBT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,2
"1157","ELEOPAL",2,NA,NA,NA,NA,NA,NA,1,NA,NA,10,2,NA,NA,17,40,91
"1158","ELEOQUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,3,22,16
"1159","ELEOROS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,5
"1160","ELEOSUK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1161","ELLINYC",NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162","ELLIPYR",NA,NA,1,1,1,9,34,12,45,45,11,74,59,2,17,70,40
"1163","ELYMALA",NA,NA,NA,NA,NA,3,1,1,1,2,1,1,NA,NA,NA,NA,50
"1164","ELYMALB",NA,NA,NA,2,1,1,1,3,NA,NA,1,NA,NA,NA,NA,NA,5
"1165","ELYMCAN",NA,NA,NA,1,1,1,1,2,2,1,NA,3,1,NA,NA,NA,NA
"1166","ELYMELY",NA,NA,5,8,16,10,3,7,2,NA,1,1,NA,NA,NA,1,33
"1167","ELYMGLA",6,2,25,60,101,147,252,285,186,133,167,154,249,37,35,31,564
"1168","ELYMHIR",NA,NA,NA,NA,1,NA,4,3,4,6,1,5,15,3,8,4,16
"1169","ELYMLAN",NA,NA,NA,3,4,1,4,3,3,3,2,1,1,1,1,2,17
"1170","ELYMREP",3,NA,1,16,22,15,45,19,4,6,8,4,3,NA,3,1,54
"1171","ELYMSIB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"1172","ELYMTRA",3,3,10,48,71,45,78,61,27,28,27,18,20,6,6,8,128
"1173","ELYMUS",3,NA,4,7,16,20,35,25,29,17,15,11,30,3,1,3,85
"1174","ELYMVIO",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,8
"1175","ELYMXSA",NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1
"1176","EMPENIG",NA,NA,1,3,14,84,110,148,239,90,93,79,92,41,26,238,718
"1177","EMPETRU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1178","ENCAAFF",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1179","ENCAALP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1180","ENCABRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1181","ENCACIL",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1182","ENCALYP",1,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,4
"1183","ENCAPRO",NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
"1184","ENCARHA",3,NA,NA,3,1,NA,NA,1,NA,2,NA,NA,1,NA,NA,NA,8
"1185","ENCASPA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"1186","ENCAVUL",2,NA,1,1,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,7
"1187","ENDOPUL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1188","ENDOPUS",5,2,2,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189","ENEMSAV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1190","EPILANA",NA,1,NA,2,1,6,4,6,12,9,4,20,35,2,16,29,260
"1191","EPILBRA",9,5,12,14,11,4,2,1,1,NA,3,NA,NA,NA,NA,NA,12
"1192","EPILCIL",1,1,NA,NA,1,2,12,9,11,15,18,29,103,35,58,154,204
"1193","EPILCLA",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,1,NA,NA,13
"1194","EPILDAV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA
"1195","EPILGLA",NA,NA,NA,NA,NA,1,NA,NA,1,7,2,6,12,4,4,12,27
"1196","EPILHAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
"1197","EPILHOR",NA,NA,NA,NA,NA,NA,NA,2,2,1,1,3,13,2,7,8,20
"1198","EPILLAC",NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,4,4,3,7,2,25
"1199","EPILLEP",2,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,7
"1200","EPILLET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1
"1201","EPILLUT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,7,3
"1202","EPILMIN",1,NA,7,3,6,1,1,2,3,NA,2,NA,5,1,5,6,31
"1203","EPILOBI",13,5,10,9,4,14,15,24,18,23,15,24,82,23,41,76,325
"1204","EPILPAL",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,4,1,2,48,15
"1205","EPIPGIG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1206","EQUIARV",1,1,NA,1,5,26,72,214,208,300,417,432,978,334,284,716,1135
"1207","EQUIFLU",NA,NA,1,NA,2,4,4,3,NA,6,5,7,35,10,9,215,167
"1208","EQUIHYE",NA,NA,NA,4,NA,8,45,14,10,5,25,10,14,6,6,38,76
"1209","EQUILAE",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,1,NA,NA,NA,NA,1
"1210","EQUIPAL",NA,NA,NA,NA,NA,NA,1,1,2,5,1,4,12,5,3,35,23
"1211","EQUIPRA",NA,NA,NA,NA,NA,10,9,52,30,83,71,91,182,66,57,97,128
"1212","EQUISCI",NA,NA,NA,2,1,23,30,123,90,92,118,106,149,62,23,112,362
"1213","EQUISET",NA,NA,NA,NA,1,4,6,6,8,10,13,5,24,10,7,30,62
"1214","EQUISYL",NA,NA,NA,NA,NA,22,12,122,75,149,147,158,383,141,95,206,100
"1215","EQUITEL",NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,NA,2,NA,NA,2,3
"1216","EQUIVAR",NA,NA,NA,NA,1,NA,2,3,6,4,9,5,12,3,5,47,81
"1217","EREMCAP",7,4,20,26,25,26,19,23,15,NA,NA,NA,NA,NA,NA,NA,426
"1218","ERICACE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"1219","ERICAME",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220","ERICNAU",188,61,50,78,8,7,12,NA,NA,1,1,NA,NA,NA,NA,NA,83
"1221","ERIGACR",1,2,NA,1,1,2,1,2,NA,2,2,8,2,2,4,2,9
"1222","ERIGANN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1223","ERIGAUR",NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,70
"1224","ERIGCAE",NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,7
"1225","ERIGCOM",59,13,16,63,20,27,8,6,4,1,NA,NA,NA,NA,NA,NA,138
"1226","ERIGCOR",24,19,26,35,20,2,4,NA,1,NA,NA,NA,NA,NA,NA,NA,39
"1227","ERIGDIV",5,5,7,8,3,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4
"1228","ERIGERO",5,13,16,24,17,17,12,13,10,4,8,5,9,2,4,18,110
"1229","ERIGFIL",46,23,14,15,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36
"1230","ERIGFLA",16,3,18,29,NA,25,7,NA,NA,1,NA,NA,NA,NA,NA,NA,3
"1231","ERIGGLA",NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,12
"1232","ERIGGLC",NA,NA,NA,NA,NA,1,1,3,NA,1,NA,2,7,NA,2,1,44
"1233","ERIGGRA",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,6
"1234","ERIGHUM",NA,NA,NA,NA,NA,1,NA,2,2,NA,2,3,1,2,NA,12,116
"1235","ERIGLAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2
"1236","ERIGLEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1237","ERIGLIN",47,11,11,25,5,5,2,NA,1,NA,NA,NA,NA,NA,NA,NA,8
"1238","ERIGLON",1,NA,NA,NA,NA,NA,3,6,NA,3,NA,NA,3,NA,NA,1,1
"1239","ERIGNIV",NA,NA,NA,NA,NA,2,NA,NA,2,NA,5,NA,NA,NA,NA,NA,2
"1240","ERIGOCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1241","ERIGPAL",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,4
"1242","ERIGPER",NA,NA,1,1,6,11,33,41,60,64,58,70,115,25,49,122,939
"1243","ERIGPHI",NA,NA,NA,NA,NA,2,1,NA,1,1,NA,2,1,3,4,1,10
"1244","ERIGPOL",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245","ERIGPUM",20,16,6,39,23,8,3,4,NA,NA,NA,1,NA,1,1,NA,116
"1246","ERIGSPE",8,5,38,58,28,57,29,16,12,NA,4,4,2,1,1,2,65
"1247","ERIGSTR",1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1248","ERIGTRI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1249","ERIGUNI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1250","ERIOAND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"1251","ERIOANG",NA,NA,NA,NA,NA,1,2,NA,4,2,3,4,13,18,30,367,300
"1252","ERIOBRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,9,1
"1253","ERIOCHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,63,41
"1254","ERIODER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1255","ERIOFLA",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"1256","ERIOGON",4,2,4,NA,1,2,NA,1,NA,1,NA,NA,NA,NA,1,1,5
"1257","ERIOGRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,19,5
"1258","ERIOHER",85,26,50,81,39,38,16,1,NA,NA,NA,NA,NA,NA,NA,NA,18
"1259","ERIOLAN",NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1260","ERIONIV",33,3,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1261","ERIOOVA",2,1,1,1,2,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,19
"1262","ERIOPAU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"1263","ERIOPHO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6,3,3,13,31
"1264","ERIOPHY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
"1265","ERIOSCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,7,4
"1266","ERIOSTR",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1
"1267","ERIOUMB",11,3,9,22,10,20,11,26,14,2,1,NA,NA,NA,NA,NA,171
"1268","ERIOVAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,7,2
"1269","ERIOVIG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,2,4
"1270","ERIOVIR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,9
"1271","ERODCIC",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1272","ERYSCAP",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273","ERYSCHE",1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2
"1274","ERYSIMU",NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"1275","ERYSINC",3,NA,NA,NA,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1
"1276","ERYTBRW",NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277","ERYTGRA",NA,NA,1,7,24,24,38,33,43,15,12,19,20,NA,5,1,259
"1278","ERYTGUT",NA,NA,NA,NA,NA,NA,2,2,NA,2,NA,1,4,NA,4,26,14
"1279","ERYTHRO",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,6
"1280","ERYTLEW",NA,NA,NA,NA,NA,NA,1,NA,1,2,NA,3,7,2,9,5,21
"1281","ERYTMON",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282","ERYTMOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,3,1
"1283","ERYTORE",NA,NA,NA,5,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA
"1284","ERYTREV",NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,3,NA,NA,NA,NA
"1285","EUCEENG",NA,NA,2,NA,7,2,14,9,21,9,6,6,7,1,1,NA,30
"1286","EUPHESU",NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1287","EUPHORB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
